Repository	Study	Issue Type	Details	Timestamp
https://github.com/19311team/19311-cap-codes	The Caerphilly Prospective Study	No README	Repository lacks a README file, reducing accessibility and understandability	2025-12-01T08:03:07.165005
https://github.com/19311team/19311-cap-codes	The Caerphilly Prospective Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2025-12-01T08:03:07.165017
https://github.com/19311team/19311-cap-codes	The Caerphilly Prospective Study	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T08:03:07.165019
https://github.com/19311team/19311-cap-codes	The Caerphilly Prospective Study	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T08:03:07.165020
https://github.com/19311team/19311-cap-codes	The Caerphilly Prospective Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-12-01T08:03:07.165022
https://github.com/19311team/19311-cap-codes	The Caerphilly Prospective Study	Insufficient Content	Repository content too short (<50 chars), may be incomplete or non-functional	2025-12-01T08:03:44.235698
https://github.com/grahamheather/CS4970W-Capstone	The Caerphilly Prospective Study	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T08:05:25.468687
https://github.com/grahamheather/CS4970W-Capstone	The Caerphilly Prospective Study	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T08:05:25.468704
https://github.com/grahamheather/CS4970W-Capstone	The Caerphilly Prospective Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-12-01T08:05:25.468707
https://github.com/Lycoris-Rad/Capstone_2-Predicting-the-Progression-of-Parkinson-s-Disease-	The Caerphilly Prospective Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2025-12-01T08:07:38.127566
https://github.com/Lycoris-Rad/Capstone_2-Predicting-the-Progression-of-Parkinson-s-Disease-	The Caerphilly Prospective Study	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T08:07:38.127583
https://github.com/Lycoris-Rad/Capstone_2-Predicting-the-Progression-of-Parkinson-s-Disease-	The Caerphilly Prospective Study	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T08:07:38.127587
https://github.com/Lycoris-Rad/Capstone_2-Predicting-the-Progression-of-Parkinson-s-Disease-	The Caerphilly Prospective Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-12-01T08:07:38.127589
https://github.com/Lycoris-Rad/Capstone_2-Predicting-the-Progression-of-Parkinson-s-Disease-	The Caerphilly Prospective Study	Insufficient Content	Repository content too short (<50 chars), may be incomplete or non-functional	2025-12-01T08:08:19.451548
https://github.com/cafesmire/capstone_parkinsons	The Caerphilly Prospective Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2025-12-01T08:10:15.335229
https://github.com/cafesmire/capstone_parkinsons	The Caerphilly Prospective Study	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T08:10:15.335240
https://github.com/cafesmire/capstone_parkinsons	The Caerphilly Prospective Study	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T08:10:15.335242
https://github.com/cafesmire/capstone_parkinsons	The Caerphilly Prospective Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-12-01T08:10:15.335244
https://github.com/vallakkivasisht/parkinsons_capstone	The Caerphilly Prospective Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2025-12-01T08:12:28.358930
https://github.com/vallakkivasisht/parkinsons_capstone	The Caerphilly Prospective Study	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T08:12:28.358948
https://github.com/vallakkivasisht/parkinsons_capstone	The Caerphilly Prospective Study	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T08:12:28.358951
https://github.com/vallakkivasisht/parkinsons_capstone	The Caerphilly Prospective Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-12-01T08:12:28.358954
https://github.com/deands1073/Parkinson-s-Capstone	The Caerphilly Prospective Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2025-12-01T08:15:06.046423
https://github.com/deands1073/Parkinson-s-Capstone	The Caerphilly Prospective Study	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T08:15:06.046435
https://github.com/deands1073/Parkinson-s-Capstone	The Caerphilly Prospective Study	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T08:15:06.046437
https://github.com/deands1073/Parkinson-s-Capstone	The Caerphilly Prospective Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-12-01T08:15:06.046439
https://github.com/aclindstrom112001/parkinsons-capstone-research	The Caerphilly Prospective Study	No README	Repository lacks a README file, reducing accessibility and understandability	2025-12-01T08:17:19.222872
https://github.com/aclindstrom112001/parkinsons-capstone-research	The Caerphilly Prospective Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2025-12-01T08:17:19.222889
https://github.com/aclindstrom112001/parkinsons-capstone-research	The Caerphilly Prospective Study	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T08:17:19.222892
https://github.com/aclindstrom112001/parkinsons-capstone-research	The Caerphilly Prospective Study	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T08:17:19.222895
https://github.com/aclindstrom112001/parkinsons-capstone-research	The Caerphilly Prospective Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-12-01T08:17:19.222898
https://github.com/aclindstrom112001/parkinsons-capstone-research	The Caerphilly Prospective Study	Insufficient Content	Repository content too short (<50 chars), may be incomplete or non-functional	2025-12-01T08:17:55.957500
https://github.com/NancyYan21/capstone_project_NY	The Caerphilly Prospective Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2025-12-01T08:19:51.714973
https://github.com/NancyYan21/capstone_project_NY	The Caerphilly Prospective Study	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T08:19:51.714991
https://github.com/NancyYan21/capstone_project_NY	The Caerphilly Prospective Study	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T08:19:51.714995
https://github.com/NancyYan21/capstone_project_NY	The Caerphilly Prospective Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-12-01T08:19:51.714998
https://github.com/Kokoserver/parkinson-desisease-prediction-using-capsule-network	The Caerphilly Prospective Study	No README	Repository lacks a README file, reducing accessibility and understandability	2025-12-01T08:22:01.762087
https://github.com/Kokoserver/parkinson-desisease-prediction-using-capsule-network	The Caerphilly Prospective Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2025-12-01T08:22:01.762096
https://github.com/Kokoserver/parkinson-desisease-prediction-using-capsule-network	The Caerphilly Prospective Study	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T08:22:01.762097
https://github.com/Kokoserver/parkinson-desisease-prediction-using-capsule-network	The Caerphilly Prospective Study	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T08:22:01.762098
https://github.com/Kokoserver/parkinson-desisease-prediction-using-capsule-network	The Caerphilly Prospective Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-12-01T08:22:01.762099
https://github.com/Kokoserver/parkinson-desisease-prediction-using-capsule-network	The Caerphilly Prospective Study	Insufficient Content	Repository content too short (<50 chars), may be incomplete or non-functional	2025-12-01T08:22:39.063204
https://github.com/brianfarrelly/SupervisedLearningCapstone	The Caerphilly Prospective Study	No README	Repository lacks a README file, reducing accessibility and understandability	2025-12-01T08:24:35.364556
https://github.com/brianfarrelly/SupervisedLearningCapstone	The Caerphilly Prospective Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2025-12-01T08:24:35.364596
https://github.com/brianfarrelly/SupervisedLearningCapstone	The Caerphilly Prospective Study	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T08:24:35.364601
https://github.com/brianfarrelly/SupervisedLearningCapstone	The Caerphilly Prospective Study	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T08:24:35.364604
https://github.com/brianfarrelly/SupervisedLearningCapstone	The Caerphilly Prospective Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-12-01T08:24:35.364607
https://github.com/brianfarrelly/SupervisedLearningCapstone	The Caerphilly Prospective Study	Insufficient Content	Repository content too short (<50 chars), may be incomplete or non-functional	2025-12-01T08:25:12.545644
https://github.com/shp576/capstone-_classical-model	The Caerphilly Prospective Study	No README	Repository lacks a README file, reducing accessibility and understandability	2025-12-01T08:27:08.442925
https://github.com/shp576/capstone-_classical-model	The Caerphilly Prospective Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2025-12-01T08:27:08.442934
https://github.com/shp576/capstone-_classical-model	The Caerphilly Prospective Study	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T08:27:08.442939
https://github.com/shp576/capstone-_classical-model	The Caerphilly Prospective Study	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T08:27:08.442940
https://github.com/shp576/capstone-_classical-model	The Caerphilly Prospective Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-12-01T08:27:08.442941
https://github.com/shp576/capstone-_classical-model	The Caerphilly Prospective Study	Insufficient Content	Repository content too short (<50 chars), may be incomplete or non-functional	2025-12-01T08:27:45.197081
https://github.com/vatsalyasingh57/Capstone-Project-Group-91-Designing-an-appsuite-for-early-detection-of-Parkinsons-disease	The Caerphilly Prospective Study	No README	Repository lacks a README file, reducing accessibility and understandability	2025-12-01T08:29:41.276901
https://github.com/vatsalyasingh57/Capstone-Project-Group-91-Designing-an-appsuite-for-early-detection-of-Parkinsons-disease	The Caerphilly Prospective Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2025-12-01T08:29:41.276912
https://github.com/vatsalyasingh57/Capstone-Project-Group-91-Designing-an-appsuite-for-early-detection-of-Parkinsons-disease	The Caerphilly Prospective Study	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T08:29:41.276914
https://github.com/vatsalyasingh57/Capstone-Project-Group-91-Designing-an-appsuite-for-early-detection-of-Parkinsons-disease	The Caerphilly Prospective Study	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T08:29:41.276916
https://github.com/vatsalyasingh57/Capstone-Project-Group-91-Designing-an-appsuite-for-early-detection-of-Parkinsons-disease	The Caerphilly Prospective Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-12-01T08:29:41.276917
https://github.com/vatsalyasingh57/Capstone-Project-Group-91-Designing-an-appsuite-for-early-detection-of-Parkinsons-disease	The Caerphilly Prospective Study	Insufficient Content	Repository content too short (<50 chars), may be incomplete or non-functional	2025-12-01T08:30:18.176106
https://github.com/jayant1818/Capstone-Project-Group-91--Designing-an-appsuite-for-early-detection-of-Parkinson-s-disease	The Caerphilly Prospective Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2025-12-01T08:32:13.855370
https://github.com/jayant1818/Capstone-Project-Group-91--Designing-an-appsuite-for-early-detection-of-Parkinson-s-disease	The Caerphilly Prospective Study	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T08:32:13.855386
https://github.com/jayant1818/Capstone-Project-Group-91--Designing-an-appsuite-for-early-detection-of-Parkinson-s-disease	The Caerphilly Prospective Study	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T08:32:13.855388
https://github.com/jayant1818/Capstone-Project-Group-91--Designing-an-appsuite-for-early-detection-of-Parkinson-s-disease	The Caerphilly Prospective Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-12-01T08:32:13.855391
https://github.com/malaycronos/Capstone-Project-Group-91--Designing-an-appsuite-for-early-detection-of-Parkinson-s-disease	The Caerphilly Prospective Study	No README	Repository lacks a README file, reducing accessibility and understandability	2025-12-01T08:34:50.727522
https://github.com/malaycronos/Capstone-Project-Group-91--Designing-an-appsuite-for-early-detection-of-Parkinson-s-disease	The Caerphilly Prospective Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2025-12-01T08:34:50.727536
https://github.com/malaycronos/Capstone-Project-Group-91--Designing-an-appsuite-for-early-detection-of-Parkinson-s-disease	The Caerphilly Prospective Study	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T08:34:50.727539
https://github.com/malaycronos/Capstone-Project-Group-91--Designing-an-appsuite-for-early-detection-of-Parkinson-s-disease	The Caerphilly Prospective Study	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T08:34:50.727541
https://github.com/malaycronos/Capstone-Project-Group-91--Designing-an-appsuite-for-early-detection-of-Parkinson-s-disease	The Caerphilly Prospective Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-12-01T08:34:50.727543
https://github.com/malaycronos/Capstone-Project-Group-91--Designing-an-appsuite-for-early-detection-of-Parkinson-s-disease	The Caerphilly Prospective Study	Insufficient Content	Repository content too short (<50 chars), may be incomplete or non-functional	2025-12-01T08:35:27.723894
https://github.com/RameesaNasrin/Capstone-Project_-Prediction-of-Unified-Parkinson-s-Disease-Rating-Scale-UPDRS-with-voice-measures-	The Caerphilly Prospective Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2025-12-01T08:37:23.495929
https://github.com/RameesaNasrin/Capstone-Project_-Prediction-of-Unified-Parkinson-s-Disease-Rating-Scale-UPDRS-with-voice-measures-	The Caerphilly Prospective Study	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T08:37:23.495940
https://github.com/RameesaNasrin/Capstone-Project_-Prediction-of-Unified-Parkinson-s-Disease-Rating-Scale-UPDRS-with-voice-measures-	The Caerphilly Prospective Study	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T08:37:23.495942
https://github.com/RameesaNasrin/Capstone-Project_-Prediction-of-Unified-Parkinson-s-Disease-Rating-Scale-UPDRS-with-voice-measures-	The Caerphilly Prospective Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-12-01T08:37:23.495943
https://github.com/royc0003/PEAR-NTU-Capstone-Project	The Caerphilly Prospective Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2025-12-01T08:39:40.593141
https://github.com/royc0003/PEAR-NTU-Capstone-Project	The Caerphilly Prospective Study	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T08:39:40.593176
https://github.com/royc0003/PEAR-NTU-Capstone-Project	The Caerphilly Prospective Study	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T08:39:40.593180
https://github.com/royc0003/PEAR-NTU-Capstone-Project	The Caerphilly Prospective Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-12-01T08:39:40.593183
https://github.com/ForeverKuku/CapstoneProjectDementiaCareApp	The Caerphilly Prospective Study	No README	Repository lacks a README file, reducing accessibility and understandability	2025-12-01T08:41:25.717991
https://github.com/ForeverKuku/CapstoneProjectDementiaCareApp	The Caerphilly Prospective Study	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T08:41:25.718002
https://github.com/ForeverKuku/CapstoneProjectDementiaCareApp	The Caerphilly Prospective Study	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T08:41:25.718004
https://github.com/ForeverKuku/CapstoneProjectDementiaCareApp	The Caerphilly Prospective Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-12-01T08:41:25.718005
https://github.com/michelpf/mldn-capstone-dementia-prediction	The Caerphilly Prospective Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2025-12-01T08:43:42.139676
https://github.com/michelpf/mldn-capstone-dementia-prediction	The Caerphilly Prospective Study	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T08:43:42.139692
https://github.com/michelpf/mldn-capstone-dementia-prediction	The Caerphilly Prospective Study	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T08:43:42.139695
https://github.com/michelpf/mldn-capstone-dementia-prediction	The Caerphilly Prospective Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-12-01T08:43:42.139698
https://github.com/tgrey2024/capstone	The Caerphilly Prospective Study	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T08:45:19.324753
https://github.com/tgrey2024/capstone	The Caerphilly Prospective Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-12-01T08:45:19.324770
https://github.com/CarlosC27/Aegeliss-Capstone-Project	The Caerphilly Prospective Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2025-12-01T08:47:35.274085
https://github.com/CarlosC27/Aegeliss-Capstone-Project	The Caerphilly Prospective Study	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T08:47:35.274102
https://github.com/CarlosC27/Aegeliss-Capstone-Project	The Caerphilly Prospective Study	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T08:47:35.274105
https://github.com/CarlosC27/Aegeliss-Capstone-Project	The Caerphilly Prospective Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-12-01T08:47:35.274108
https://github.com/rprokap/pset-9	The Caerphilly Prospective Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2025-12-01T08:49:52.338118
https://github.com/rprokap/pset-9	The Caerphilly Prospective Study	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T08:49:52.338129
https://github.com/rprokap/pset-9	The Caerphilly Prospective Study	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T08:49:52.338131
https://github.com/rprokap/pset-9	The Caerphilly Prospective Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-12-01T08:49:52.338132
https://github.com/rprokap/pset-9	The Caerphilly Prospective Study	Insufficient Content	Repository content too short (<50 chars), may be incomplete or non-functional	2025-12-01T08:50:33.272280
https://github.com/danderfer/Comp_Sci_Sem_2	The Caerphilly Prospective Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2025-12-01T08:52:29.100198
https://github.com/danderfer/Comp_Sci_Sem_2	The Caerphilly Prospective Study	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T08:52:29.100209
https://github.com/danderfer/Comp_Sci_Sem_2	The Caerphilly Prospective Study	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T08:52:29.100211
https://github.com/danderfer/Comp_Sci_Sem_2	The Caerphilly Prospective Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-12-01T08:52:29.100213
https://github.com/CAPRDZV/Capsulepaper	The Caerphilly Prospective Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2025-12-01T08:54:41.335513
https://github.com/CAPRDZV/Capsulepaper	The Caerphilly Prospective Study	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T08:54:41.335533
https://github.com/CAPRDZV/Capsulepaper	The Caerphilly Prospective Study	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T08:54:41.335537
https://github.com/CAPRDZV/Capsulepaper	The Caerphilly Prospective Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-12-01T08:54:41.335539
https://github.com/PrasoonPratham/brainrot-lang	The Caerphilly Prospective Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2025-12-01T08:56:56.258192
https://github.com/PrasoonPratham/brainrot-lang	The Caerphilly Prospective Study	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T08:56:56.258208
https://github.com/PrasoonPratham/brainrot-lang	The Caerphilly Prospective Study	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T08:56:56.258211
https://github.com/PrasoonPratham/brainrot-lang	The Caerphilly Prospective Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-12-01T08:56:56.258213
https://github.com/changspencer/Tumor-CapsNet	The Caerphilly Prospective Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2025-12-01T08:59:08.880256
https://github.com/changspencer/Tumor-CapsNet	The Caerphilly Prospective Study	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T08:59:08.880267
https://github.com/changspencer/Tumor-CapsNet	The Caerphilly Prospective Study	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T08:59:08.880269
https://github.com/changspencer/Tumor-CapsNet	The Caerphilly Prospective Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-12-01T08:59:08.880271
https://github.com/ericabusch/tphate_analysis_capsule	The Caerphilly Prospective Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2025-12-01T09:00:58.921804
https://github.com/ericabusch/tphate_analysis_capsule	The Caerphilly Prospective Study	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T09:00:58.921815
https://github.com/ericabusch/tphate_analysis_capsule	The Caerphilly Prospective Study	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T09:00:58.921817
https://github.com/SSShawnJ/Capstone-Brainwave_Controller	The Caerphilly Prospective Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2025-12-01T09:03:13.654540
https://github.com/SSShawnJ/Capstone-Brainwave_Controller	The Caerphilly Prospective Study	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T09:03:13.654551
https://github.com/SSShawnJ/Capstone-Brainwave_Controller	The Caerphilly Prospective Study	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T09:03:13.654552
https://github.com/SSShawnJ/Capstone-Brainwave_Controller	The Caerphilly Prospective Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-12-01T09:03:13.654554
https://github.com/PeZeqo/capstone_pokemon_bci	The Caerphilly Prospective Study	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T09:04:54.779146
https://github.com/PeZeqo/capstone_pokemon_bci	The Caerphilly Prospective Study	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T09:04:54.779166
https://github.com/PeZeqo/capstone_pokemon_bci	The Caerphilly Prospective Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-12-01T09:04:54.779170
https://github.com/salsbeas/BrainStationCapstone	The Caerphilly Prospective Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2025-12-01T09:07:06.655511
https://github.com/salsbeas/BrainStationCapstone	The Caerphilly Prospective Study	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T09:07:06.655521
https://github.com/salsbeas/BrainStationCapstone	The Caerphilly Prospective Study	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T09:07:06.655522
https://github.com/salsbeas/BrainStationCapstone	The Caerphilly Prospective Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-12-01T09:07:06.655523
https://github.com/AryaPatel1111/Brain-Tumor-CapsNet	The Caerphilly Prospective Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2025-12-01T09:09:22.537189
https://github.com/AryaPatel1111/Brain-Tumor-CapsNet	The Caerphilly Prospective Study	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T09:09:22.537207
https://github.com/AryaPatel1111/Brain-Tumor-CapsNet	The Caerphilly Prospective Study	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T09:09:22.537211
https://github.com/AryaPatel1111/Brain-Tumor-CapsNet	The Caerphilly Prospective Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-12-01T09:09:22.537213
https://github.com/thingkilia2507/Brain_BangkitCapstoneProject	The Caerphilly Prospective Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2025-12-01T09:11:59.269643
https://github.com/thingkilia2507/Brain_BangkitCapstoneProject	The Caerphilly Prospective Study	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T09:11:59.269660
https://github.com/thingkilia2507/Brain_BangkitCapstoneProject	The Caerphilly Prospective Study	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T09:11:59.269663
https://github.com/thingkilia2507/Brain_BangkitCapstoneProject	The Caerphilly Prospective Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-12-01T09:11:59.269666
https://github.com/kanchitank/AWS-MLE-Nanodegree-Capstone	The Caerphilly Prospective Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2025-12-01T09:14:10.791857
https://github.com/kanchitank/AWS-MLE-Nanodegree-Capstone	The Caerphilly Prospective Study	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T09:14:10.791867
https://github.com/kanchitank/AWS-MLE-Nanodegree-Capstone	The Caerphilly Prospective Study	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T09:14:10.791868
https://github.com/kanchitank/AWS-MLE-Nanodegree-Capstone	The Caerphilly Prospective Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-12-01T09:14:10.791869
https://github.com/sabrinatg02/g17-capstone-BrainViewAI	The Caerphilly Prospective Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2025-12-01T09:16:22.879477
https://github.com/sabrinatg02/g17-capstone-BrainViewAI	The Caerphilly Prospective Study	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T09:16:22.879496
https://github.com/sabrinatg02/g17-capstone-BrainViewAI	The Caerphilly Prospective Study	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T09:16:22.879499
https://github.com/sabrinatg02/g17-capstone-BrainViewAI	The Caerphilly Prospective Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-12-01T09:16:22.879502
https://github.com/sabrinatg02/g17-capstone-BrainViewAI	The Caerphilly Prospective Study	Insufficient Content	Repository content too short (<50 chars), may be incomplete or non-functional	2025-12-01T09:17:03.327043
https://github.com/alperensert/capsolver_python	The Caerphilly Prospective Study	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T09:18:37.787123
https://github.com/alperensert/capsolver_python	The Caerphilly Prospective Study	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T09:18:37.787141
https://github.com/alperensert/capsolver_python	The Caerphilly Prospective Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-12-01T09:18:37.787144
https://github.com/EddieAmaitum/BrainStation_capstone_project	The Caerphilly Prospective Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2025-12-01T09:20:49.980529
https://github.com/EddieAmaitum/BrainStation_capstone_project	The Caerphilly Prospective Study	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T09:20:49.980541
https://github.com/EddieAmaitum/BrainStation_capstone_project	The Caerphilly Prospective Study	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T09:20:49.980543
https://github.com/BobSheehan23/MacroAndMarkets-BrainStationCapstone	The Caerphilly Prospective Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2025-12-01T09:23:02.477480
https://github.com/BobSheehan23/MacroAndMarkets-BrainStationCapstone	The Caerphilly Prospective Study	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T09:23:02.477495
https://github.com/BobSheehan23/MacroAndMarkets-BrainStationCapstone	The Caerphilly Prospective Study	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T09:23:02.477499
https://github.com/BobSheehan23/MacroAndMarkets-BrainStationCapstone	The Caerphilly Prospective Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-12-01T09:23:02.477501
https://github.com/zairdon20/Last-capstone	The Caerphilly Prospective Study	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T09:24:48.801869
https://github.com/zairdon20/Last-capstone	The Caerphilly Prospective Study	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T09:24:48.801879
https://github.com/zairdon20/Last-capstone	The Caerphilly Prospective Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-12-01T09:24:48.801881
