Repository	Study	Issue Type	Details	Timestamp
https://github.com/jasirvatham2602/QXAI-prj	Memory and Aging Project	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-04T19:16:47.459040
https://github.com/jasirvatham2602/QXAI-prj	Memory and Aging Project	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-04T19:16:47.459044
https://github.com/GSC23-HeadHome/HeadHome	Memory and Aging Project	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-02-04T19:17:11.408681
https://github.com/GSC23-HeadHome/HeadHome	Memory and Aging Project	No Version Info	No version specification file found, may cause compatibility issues	2026-02-04T19:17:11.408722
https://github.com/GSC23-HeadHome/HeadHome	Memory and Aging Project	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-04T19:17:11.408731
https://github.com/GSC23-HeadHome/HeadHome	Memory and Aging Project	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-04T19:17:11.408735
https://github.com/tmi-lab/AD-VD-ChronologicalMapping	Memory and Aging Project	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-02-04T19:17:30.842431
https://github.com/tmi-lab/AD-VD-ChronologicalMapping	Memory and Aging Project	No Version Info	No version specification file found, may cause compatibility issues	2026-02-04T19:17:30.842450
https://github.com/tmi-lab/AD-VD-ChronologicalMapping	Memory and Aging Project	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-04T19:17:30.842455
https://github.com/tmi-lab/AD-VD-ChronologicalMapping	Memory and Aging Project	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-04T19:17:30.842460
https://github.com/pranav-037/CareBeacon-	Memory and Aging Project	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-02-04T19:17:49.206415
https://github.com/pranav-037/CareBeacon-	Memory and Aging Project	No Version Info	No version specification file found, may cause compatibility issues	2026-02-04T19:17:49.206439
https://github.com/pranav-037/CareBeacon-	Memory and Aging Project	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-04T19:17:49.206445
https://github.com/pranav-037/CareBeacon-	Memory and Aging Project	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-04T19:17:49.206449
https://github.com/gvnberaldi/Pose2Action	Memory and Aging Project	No Version Info	No version specification file found, may cause compatibility issues	2026-02-04T19:18:07.316418
https://github.com/gvnberaldi/Pose2Action	Memory and Aging Project	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-04T19:18:07.316446
https://github.com/gvnberaldi/Pose2Action	Memory and Aging Project	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-04T19:18:07.316451
https://github.com/cenacchi2000/dementia_3d_face_mapping	Memory and Aging Project	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-04T19:18:27.985242
https://github.com/cenacchi2000/dementia_3d_face_mapping	Memory and Aging Project	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-04T19:18:27.985268
https://github.com/sufystudios/facebook-oauth-map-dementia-sufferers	Memory and Aging Project	No README	Repository lacks a README file, reducing accessibility and understandability	2026-02-04T19:18:56.293979
https://github.com/sufystudios/facebook-oauth-map-dementia-sufferers	Memory and Aging Project	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-02-04T19:18:56.293995
https://github.com/sufystudios/facebook-oauth-map-dementia-sufferers	Memory and Aging Project	No Version Info	No version specification file found, may cause compatibility issues	2026-02-04T19:18:56.293999
https://github.com/sufystudios/facebook-oauth-map-dementia-sufferers	Memory and Aging Project	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-04T19:18:56.294002
https://github.com/sufystudios/facebook-oauth-map-dementia-sufferers	Memory and Aging Project	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-04T19:18:56.294004
https://github.com/sufystudios/facebook-oauth-map-dementia-sufferers	Memory and Aging Project	Insufficient Content	Repository content too short (<50 chars), may be incomplete or non-functional	2026-02-04T19:19:18.844702
https://github.com/swaharoy/carepartners_map	Memory and Aging Project	No Version Info	No version specification file found, may cause compatibility issues	2026-02-04T19:19:25.412391
https://github.com/swaharoy/carepartners_map	Memory and Aging Project	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-04T19:19:25.412412
https://github.com/swaharoy/carepartners_map	Memory and Aging Project	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-04T19:19:25.412416
https://github.com/mynevermore/Life-Assistant	Memory and Aging Project	No README	Repository lacks a README file, reducing accessibility and understandability	2026-02-04T19:19:44.493022
https://github.com/mynevermore/Life-Assistant	Memory and Aging Project	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-02-04T19:19:44.493044
https://github.com/mynevermore/Life-Assistant	Memory and Aging Project	No Version Info	No version specification file found, may cause compatibility issues	2026-02-04T19:19:44.493049
https://github.com/mynevermore/Life-Assistant	Memory and Aging Project	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-04T19:19:44.493054
https://github.com/mynevermore/Life-Assistant	Memory and Aging Project	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-04T19:19:44.493058
https://github.com/mynevermore/Life-Assistant	Memory and Aging Project	Insufficient Content	Repository content too short (<50 chars), may be incomplete or non-functional	2026-02-04T19:20:07.107173
https://github.com/raisarezaa/Hackathon-2025	Memory and Aging Project	No Version Info	No version specification file found, may cause compatibility issues	2026-02-04T19:20:13.683886
https://github.com/raisarezaa/Hackathon-2025	Memory and Aging Project	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-04T19:20:13.683913
https://github.com/raisarezaa/Hackathon-2025	Memory and Aging Project	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-04T19:20:13.683919
https://github.com/SpaceTimee/Fusion-JetBrainsMapleMono	Memory and Aging Project	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-02-04T19:20:36.470034
https://github.com/SpaceTimee/Fusion-JetBrainsMapleMono	Memory and Aging Project	No Version Info	No version specification file found, may cause compatibility issues	2026-02-04T19:20:36.470127
https://github.com/SpaceTimee/Fusion-JetBrainsMapleMono	Memory and Aging Project	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-04T19:20:36.470147
https://github.com/SpaceTimee/Fusion-JetBrainsMapleMono	Memory and Aging Project	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-04T19:20:36.470155
https://github.com/netneurolab/neuromaps	Memory and Aging Project	No Version Info	No version specification file found, may cause compatibility issues	2026-02-04T19:20:55.594176
https://github.com/netneurolab/neuromaps	Memory and Aging Project	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-04T19:20:55.594212
https://github.com/MICA-MNI/ENIGMA	Memory and Aging Project	No Version Info	No version specification file found, may cause compatibility issues	2026-02-04T19:21:14.899551
https://github.com/MICA-MNI/ENIGMA	Memory and Aging Project	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-04T19:21:14.899578
https://github.com/xeden3/joplin-plugin-kity-minder	Memory and Aging Project	No Version Info	No version specification file found, may cause compatibility issues	2026-02-04T19:21:36.891970
https://github.com/xeden3/joplin-plugin-kity-minder	Memory and Aging Project	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-04T19:21:36.891991
https://github.com/xeden3/joplin-plugin-kity-minder	Memory and Aging Project	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-04T19:21:36.891995
https://github.com/connectomicslab/connectomemapper3	Memory and Aging Project	No Version Info	No version specification file found, may cause compatibility issues	2026-02-04T19:21:55.769111
https://github.com/connectomicslab/connectomemapper3	Memory and Aging Project	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-04T19:21:55.769143
https://github.com/Aryia-Behroziuan/neurons	Memory and Aging Project	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-02-04T19:22:16.510727
https://github.com/Aryia-Behroziuan/neurons	Memory and Aging Project	No Version Info	No version specification file found, may cause compatibility issues	2026-02-04T19:22:16.510755
https://github.com/Aryia-Behroziuan/neurons	Memory and Aging Project	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-04T19:22:16.510760
https://github.com/Aryia-Behroziuan/neurons	Memory and Aging Project	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-04T19:22:16.510776
https://github.com/sina-mansour/UKB-connectomics	Memory and Aging Project	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-02-04T19:22:34.894742
https://github.com/sina-mansour/UKB-connectomics	Memory and Aging Project	No Version Info	No version specification file found, may cause compatibility issues	2026-02-04T19:22:34.894766
https://github.com/sina-mansour/UKB-connectomics	Memory and Aging Project	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-04T19:22:34.894773
https://github.com/sina-mansour/UKB-connectomics	Memory and Aging Project	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-04T19:22:34.894777
https://github.com/dolphin-in-a-coma/multi-task-cnn-eeg-emotion	Memory and Aging Project	No Version Info	No version specification file found, may cause compatibility issues	2026-02-04T19:22:54.274942
https://github.com/dolphin-in-a-coma/multi-task-cnn-eeg-emotion	Memory and Aging Project	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-04T19:22:54.274976
https://github.com/dolphin-in-a-coma/multi-task-cnn-eeg-emotion	Memory and Aging Project	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-04T19:22:54.275036
https://github.com/murraylab/brainsmash	Memory and Aging Project	No Version Info	No version specification file found, may cause compatibility issues	2026-02-04T19:23:14.277034
https://github.com/murraylab/brainsmash	Memory and Aging Project	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-04T19:23:14.277057
https://github.com/murraylab/brainsmash	Memory and Aging Project	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-04T19:23:14.277062
https://github.com/spin-test/spin-test	Memory and Aging Project	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-02-04T19:23:32.906351
https://github.com/spin-test/spin-test	Memory and Aging Project	No Version Info	No version specification file found, may cause compatibility issues	2026-02-04T19:23:32.906383
https://github.com/spin-test/spin-test	Memory and Aging Project	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-04T19:23:32.906390
https://github.com/spin-test/spin-test	Memory and Aging Project	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-04T19:23:32.906395
https://github.com/quadbio/VoxHunt	Memory and Aging Project	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-02-04T19:23:51.610878
https://github.com/quadbio/VoxHunt	Memory and Aging Project	No Version Info	No version specification file found, may cause compatibility issues	2026-02-04T19:23:51.610896
https://github.com/quadbio/VoxHunt	Memory and Aging Project	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-04T19:23:51.610900
https://github.com/quadbio/VoxHunt	Memory and Aging Project	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-04T19:23:51.610904
https://github.com/DierMeng/JavaBrainMap	Memory and Aging Project	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-02-04T19:24:10.745786
https://github.com/DierMeng/JavaBrainMap	Memory and Aging Project	No Version Info	No version specification file found, may cause compatibility issues	2026-02-04T19:24:10.745814
https://github.com/DierMeng/JavaBrainMap	Memory and Aging Project	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-04T19:24:10.745821
https://github.com/DierMeng/JavaBrainMap	Memory and Aging Project	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-04T19:24:10.745827
https://github.com/OishiLab/OpenMAP-T1	Memory and Aging Project	No Version Info	No version specification file found, may cause compatibility issues	2026-02-04T19:24:29.883546
https://github.com/OishiLab/OpenMAP-T1	Memory and Aging Project	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-04T19:24:29.883572
https://github.com/sarslancs/graph_saliency_maps	Memory and Aging Project	No Version Info	No version specification file found, may cause compatibility issues	2026-02-04T19:24:49.452960
https://github.com/sarslancs/graph_saliency_maps	Memory and Aging Project	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-04T19:24:49.452989
https://github.com/sarslancs/graph_saliency_maps	Memory and Aging Project	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-04T19:24:49.452993
https://github.com/int-brain-lab/paper-brain-wide-map	Memory and Aging Project	No Version Info	No version specification file found, may cause compatibility issues	2026-02-04T19:25:09.207736
https://github.com/int-brain-lab/paper-brain-wide-map	Memory and Aging Project	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-04T19:25:09.207762
https://github.com/int-brain-lab/paper-brain-wide-map	Memory and Aging Project	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-04T19:25:09.207766
https://github.com/ins-amu/BVEP	Memory and Aging Project	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-02-04T19:25:29.758674
https://github.com/ins-amu/BVEP	Memory and Aging Project	No Version Info	No version specification file found, may cause compatibility issues	2026-02-04T19:25:29.758691
https://github.com/ins-amu/BVEP	Memory and Aging Project	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-04T19:25:29.758694
https://github.com/ins-amu/BVEP	Memory and Aging Project	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-04T19:25:29.758697
https://github.com/chrisgorgo/alleninf	Memory and Aging Project	No Version Info	No version specification file found, may cause compatibility issues	2026-02-04T19:25:49.578519
https://github.com/chrisgorgo/alleninf	Memory and Aging Project	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-04T19:25:49.578555
https://github.com/chrisgorgo/alleninf	Memory and Aging Project	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-04T19:25:49.578559
https://github.com/OpenXAIProject/Preprocessed_IXI_Dataset	Memory and Aging Project	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-02-04T19:26:08.810048
https://github.com/OpenXAIProject/Preprocessed_IXI_Dataset	Memory and Aging Project	No Version Info	No version specification file found, may cause compatibility issues	2026-02-04T19:26:08.810085
https://github.com/OpenXAIProject/Preprocessed_IXI_Dataset	Memory and Aging Project	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-04T19:26:08.810151
https://github.com/OpenXAIProject/Preprocessed_IXI_Dataset	Memory and Aging Project	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-04T19:26:08.810166
https://github.com/AICONSlab/HippMapp3r	Memory and Aging Project	No Version Info	No version specification file found, may cause compatibility issues	2026-02-04T19:26:28.563306
https://github.com/sheepduke/silver-brain	Memory and Aging Project	No README	Repository lacks a README file, reducing accessibility and understandability	2026-02-04T19:26:46.945403
https://github.com/sheepduke/silver-brain	Memory and Aging Project	No Version Info	No version specification file found, may cause compatibility issues	2026-02-04T19:26:46.945432
https://github.com/sheepduke/silver-brain	Memory and Aging Project	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-04T19:26:46.945437
https://github.com/sheepduke/silver-brain	Memory and Aging Project	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-04T19:26:46.945441
https://github.com/OpenXAIProject/Preprocessed_ABIDE_Dataset	Memory and Aging Project	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-02-04T19:27:05.757386
https://github.com/OpenXAIProject/Preprocessed_ABIDE_Dataset	Memory and Aging Project	No Version Info	No version specification file found, may cause compatibility issues	2026-02-04T19:27:05.757408
https://github.com/OpenXAIProject/Preprocessed_ABIDE_Dataset	Memory and Aging Project	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-04T19:27:05.757412
https://github.com/OpenXAIProject/Preprocessed_ABIDE_Dataset	Memory and Aging Project	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-04T19:27:05.757416
https://github.com/PRIME-RE/RheMAP	Memory and Aging Project	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-02-04T19:27:25.400118
https://github.com/PRIME-RE/RheMAP	Memory and Aging Project	No Version Info	No version specification file found, may cause compatibility issues	2026-02-04T19:27:25.400150
https://github.com/PRIME-RE/RheMAP	Memory and Aging Project	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-04T19:27:25.400154
https://github.com/PRIME-RE/RheMAP	Memory and Aging Project	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-04T19:27:25.400158
https://github.com/akshayaggarwal99/nodenest	Memory and Aging Project	No Version Info	No version specification file found, may cause compatibility issues	2026-02-04T19:27:46.123324
https://github.com/akshayaggarwal99/nodenest	Memory and Aging Project	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-04T19:27:46.123346
https://github.com/akshayaggarwal99/nodenest	Memory and Aging Project	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-04T19:27:46.123350
https://github.com/ngohgia/text2brain	Memory and Aging Project	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-02-04T19:28:05.511277
https://github.com/ngohgia/text2brain	Memory and Aging Project	No Version Info	No version specification file found, may cause compatibility issues	2026-02-04T19:28:05.511304
https://github.com/ngohgia/text2brain	Memory and Aging Project	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-04T19:28:05.511311
https://github.com/ngohgia/text2brain	Memory and Aging Project	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-04T19:28:05.511323
https://github.com/owenrandlett/Z-Brain	Memory and Aging Project	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-02-04T19:28:24.144383
https://github.com/owenrandlett/Z-Brain	Memory and Aging Project	No Version Info	No version specification file found, may cause compatibility issues	2026-02-04T19:28:24.144413
https://github.com/owenrandlett/Z-Brain	Memory and Aging Project	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-04T19:28:24.144420
https://github.com/owenrandlett/Z-Brain	Memory and Aging Project	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-04T19:28:24.144426
https://github.com/vzachari/IronSmithQSM	Memory and Aging Project	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-02-04T19:28:44.689360
https://github.com/vzachari/IronSmithQSM	Memory and Aging Project	No Version Info	No version specification file found, may cause compatibility issues	2026-02-04T19:28:44.689377
https://github.com/vzachari/IronSmithQSM	Memory and Aging Project	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-04T19:28:44.689382
https://github.com/vzachari/IronSmithQSM	Memory and Aging Project	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-04T19:28:44.689385
https://github.com/AmarBhatt/Temporal_Difference_Learning_Path_Planning	Memory and Aging Project	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-02-04T19:29:06.373170
https://github.com/AmarBhatt/Temporal_Difference_Learning_Path_Planning	Memory and Aging Project	No Version Info	No version specification file found, may cause compatibility issues	2026-02-04T19:29:06.373185
https://github.com/AmarBhatt/Temporal_Difference_Learning_Path_Planning	Memory and Aging Project	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-04T19:29:06.373188
https://github.com/AmarBhatt/Temporal_Difference_Learning_Path_Planning	Memory and Aging Project	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-04T19:29:06.373190
https://github.com/netneurolab/markello_spatialnulls	Memory and Aging Project	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-02-04T19:29:25.807174
https://github.com/netneurolab/markello_spatialnulls	Memory and Aging Project	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-04T19:29:25.807196
https://github.com/aviralchharia/Brain-Tumor-Detection-with-VGG-16-Transfer-Learning	Memory and Aging Project	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-02-04T19:29:43.766233
https://github.com/aviralchharia/Brain-Tumor-Detection-with-VGG-16-Transfer-Learning	Memory and Aging Project	No Version Info	No version specification file found, may cause compatibility issues	2026-02-04T19:29:43.766243
https://github.com/aviralchharia/Brain-Tumor-Detection-with-VGG-16-Transfer-Learning	Memory and Aging Project	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-04T19:29:43.766246
https://github.com/aviralchharia/Brain-Tumor-Detection-with-VGG-16-Transfer-Learning	Memory and Aging Project	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-04T19:29:43.766248
https://github.com/manvis2/Predicting-Alzheimers-Disease-Progression	National Alzheimer's Coordinating Center Uniform Data Set	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-02-04T19:30:05.802570
https://github.com/manvis2/Predicting-Alzheimers-Disease-Progression	National Alzheimer's Coordinating Center Uniform Data Set	No Version Info	No version specification file found, may cause compatibility issues	2026-02-04T19:30:05.802605
https://github.com/manvis2/Predicting-Alzheimers-Disease-Progression	National Alzheimer's Coordinating Center Uniform Data Set	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-04T19:30:05.802609
https://github.com/manvis2/Predicting-Alzheimers-Disease-Progression	National Alzheimer's Coordinating Center Uniform Data Set	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-04T19:30:05.802613
https://github.com/jobayer/OASIS4-JPG-Data-and-Label-Extractor	Open Access Series of Imaging Studies - Clinical Memory Disorders	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-02-04T19:30:57.711305
https://github.com/jobayer/OASIS4-JPG-Data-and-Label-Extractor	Open Access Series of Imaging Studies - Clinical Memory Disorders	No Version Info	No version specification file found, may cause compatibility issues	2026-02-04T19:30:57.711334
https://github.com/jobayer/OASIS4-JPG-Data-and-Label-Extractor	Open Access Series of Imaging Studies - Clinical Memory Disorders	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-04T19:30:57.711340
https://github.com/jobayer/OASIS4-JPG-Data-and-Label-Extractor	Open Access Series of Imaging Studies - Clinical Memory Disorders	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-04T19:30:57.711350
https://github.com/clin-projects/MRI-alzheimers-classification-OASIS1-	Open Access Series of Imaging Studies - Cross-sectional	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-02-04T19:31:25.426045
https://github.com/clin-projects/MRI-alzheimers-classification-OASIS1-	Open Access Series of Imaging Studies - Cross-sectional	No Version Info	No version specification file found, may cause compatibility issues	2026-02-04T19:31:25.426084
https://github.com/clin-projects/MRI-alzheimers-classification-OASIS1-	Open Access Series of Imaging Studies - Cross-sectional	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-04T19:31:25.426091
https://github.com/clin-projects/MRI-alzheimers-classification-OASIS1-	Open Access Series of Imaging Studies - Cross-sectional	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-04T19:31:25.426096
https://github.com/mayasarkar/alzheimers-mri	Open Access Series of Imaging Studies - Cross-sectional	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-02-04T19:31:43.176661
https://github.com/mayasarkar/alzheimers-mri	Open Access Series of Imaging Studies - Cross-sectional	No Version Info	No version specification file found, may cause compatibility issues	2026-02-04T19:31:43.176682
https://github.com/mayasarkar/alzheimers-mri	Open Access Series of Imaging Studies - Cross-sectional	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-04T19:31:43.176688
https://github.com/mayasarkar/alzheimers-mri	Open Access Series of Imaging Studies - Cross-sectional	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-04T19:31:43.176693
https://github.com/smhooten/MRI-Learn	Open Access Series of Imaging Studies - Cross-sectional	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-02-04T19:32:16.865309
https://github.com/smhooten/MRI-Learn	Open Access Series of Imaging Studies - Cross-sectional	No Version Info	No version specification file found, may cause compatibility issues	2026-02-04T19:32:16.865347
https://github.com/smhooten/MRI-Learn	Open Access Series of Imaging Studies - Cross-sectional	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-04T19:32:16.865354
https://github.com/smhooten/MRI-Learn	Open Access Series of Imaging Studies - Cross-sectional	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-04T19:32:16.865358
https://github.com/Anshul-ydv/Neuro-Regenerative_Multimodal_Detection	Open Access Series of Imaging Studies - Cross-sectional	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-02-04T19:32:34.936250
https://github.com/Anshul-ydv/Neuro-Regenerative_Multimodal_Detection	Open Access Series of Imaging Studies - Cross-sectional	No Version Info	No version specification file found, may cause compatibility issues	2026-02-04T19:32:34.936262
https://github.com/Anshul-ydv/Neuro-Regenerative_Multimodal_Detection	Open Access Series of Imaging Studies - Cross-sectional	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-04T19:32:34.936265
https://github.com/Anshul-ydv/Neuro-Regenerative_Multimodal_Detection	Open Access Series of Imaging Studies - Cross-sectional	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-04T19:32:34.936267
https://github.com/twast0/OASIS_Alzheimers	Open Access Series of Imaging Studies - Cross-sectional	No Version Info	No version specification file found, may cause compatibility issues	2026-02-04T19:32:53.724542
https://github.com/twast0/OASIS_Alzheimers	Open Access Series of Imaging Studies - Cross-sectional	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-04T19:32:53.724557
https://github.com/twast0/OASIS_Alzheimers	Open Access Series of Imaging Studies - Cross-sectional	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-04T19:32:53.724559
https://github.com/Nahidhasan07/Alzheimer-s-Disease-Detection	Open Access Series of Imaging Studies - Cross-sectional	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-02-04T19:33:11.873451
https://github.com/Nahidhasan07/Alzheimer-s-Disease-Detection	Open Access Series of Imaging Studies - Cross-sectional	No Version Info	No version specification file found, may cause compatibility issues	2026-02-04T19:33:11.873481
https://github.com/Nahidhasan07/Alzheimer-s-Disease-Detection	Open Access Series of Imaging Studies - Cross-sectional	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-04T19:33:11.873485
https://github.com/Nahidhasan07/Alzheimer-s-Disease-Detection	Open Access Series of Imaging Studies - Cross-sectional	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-04T19:33:11.873489
https://github.com/Shraddha276/-alzheimers-clinical-ml	Open Access Series of Imaging Studies - Cross-sectional	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-02-04T19:33:46.501839
https://github.com/Shraddha276/-alzheimers-clinical-ml	Open Access Series of Imaging Studies - Cross-sectional	No Version Info	No version specification file found, may cause compatibility issues	2026-02-04T19:33:46.501872
https://github.com/Shraddha276/-alzheimers-clinical-ml	Open Access Series of Imaging Studies - Cross-sectional	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-04T19:33:46.501877
https://github.com/Shraddha276/-alzheimers-clinical-ml	Open Access Series of Imaging Studies - Cross-sectional	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-04T19:33:46.501881
https://github.com/Nathansuares/Alzheimer-s-disease-Prediction	Open Access Series of Imaging Studies - Cross-sectional	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-02-04T19:34:05.904216
https://github.com/Nathansuares/Alzheimer-s-disease-Prediction	Open Access Series of Imaging Studies - Cross-sectional	No Version Info	No version specification file found, may cause compatibility issues	2026-02-04T19:34:05.904255
https://github.com/Nathansuares/Alzheimer-s-disease-Prediction	Open Access Series of Imaging Studies - Cross-sectional	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-04T19:34:05.904260
