Repository	Study	Issue Type	Details	Timestamp
https://github.com/NikhilMahadevan/analyze-tremor-bradykinesia-PD	Cognitive behavioural therapy vs. standardised medical care for adults with Dissociative non-Epileptic Seizures: a multicentre randomised controlled trial	No Container	No Docker or container file found, limiting reproducibility across environments	2026-03-06T18:49:15.893399
https://github.com/NikhilMahadevan/analyze-tremor-bradykinesia-PD	Cognitive behavioural therapy vs. standardised medical care for adults with Dissociative non-Epileptic Seizures: a multicentre randomised controlled trial	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-03-06T18:49:15.893403
https://github.com/SAGI-FAU/SMA2	Cognitive behavioural therapy vs. standardised medical care for adults with Dissociative non-Epileptic Seizures: a multicentre randomised controlled trial	No Version Info	No version specification file found, may cause compatibility issues	2026-03-06T18:49:28.776872
https://github.com/SAGI-FAU/SMA2	Cognitive behavioural therapy vs. standardised medical care for adults with Dissociative non-Epileptic Seizures: a multicentre randomised controlled trial	No Container	No Docker or container file found, limiting reproducibility across environments	2026-03-06T18:49:28.776884
https://github.com/SAGI-FAU/SMA2	Cognitive behavioural therapy vs. standardised medical care for adults with Dissociative non-Epileptic Seizures: a multicentre randomised controlled trial	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-03-06T18:49:28.776888
https://github.com/NevVerVer/DBS-Gym	Cognitive behavioural therapy vs. standardised medical care for adults with Dissociative non-Epileptic Seizures: a multicentre randomised controlled trial	No Version Info	No version specification file found, may cause compatibility issues	2026-03-06T18:49:41.668496
https://github.com/NevVerVer/DBS-Gym	Cognitive behavioural therapy vs. standardised medical care for adults with Dissociative non-Epileptic Seizures: a multicentre randomised controlled trial	No Container	No Docker or container file found, limiting reproducibility across environments	2026-03-06T18:49:41.668509
https://github.com/NevVerVer/DBS-Gym	Cognitive behavioural therapy vs. standardised medical care for adults with Dissociative non-Epileptic Seizures: a multicentre randomised controlled trial	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-03-06T18:49:41.668513
https://github.com/Wang-lab-UCSD/RESP	Cognitive behavioural therapy vs. standardised medical care for adults with Dissociative non-Epileptic Seizures: a multicentre randomised controlled trial	No Version Info	No version specification file found, may cause compatibility issues	2026-03-06T18:49:54.510230
https://github.com/Wang-lab-UCSD/RESP	Cognitive behavioural therapy vs. standardised medical care for adults with Dissociative non-Epileptic Seizures: a multicentre randomised controlled trial	No Container	No Docker or container file found, limiting reproducibility across environments	2026-03-06T18:49:54.510238
https://github.com/Wang-lab-UCSD/RESP	Cognitive behavioural therapy vs. standardised medical care for adults with Dissociative non-Epileptic Seizures: a multicentre randomised controlled trial	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-03-06T18:49:54.510241
https://github.com/YiHanGan/PD-Proteomic-Project	Cognitive behavioural therapy vs. standardised medical care for adults with Dissociative non-Epileptic Seizures: a multicentre randomised controlled trial	No README	Repository lacks a README file, reducing accessibility and understandability	2026-03-06T18:50:07.383136
https://github.com/YiHanGan/PD-Proteomic-Project	Cognitive behavioural therapy vs. standardised medical care for adults with Dissociative non-Epileptic Seizures: a multicentre randomised controlled trial	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-03-06T18:50:07.383162
https://github.com/YiHanGan/PD-Proteomic-Project	Cognitive behavioural therapy vs. standardised medical care for adults with Dissociative non-Epileptic Seizures: a multicentre randomised controlled trial	No Version Info	No version specification file found, may cause compatibility issues	2026-03-06T18:50:07.383167
https://github.com/YiHanGan/PD-Proteomic-Project	Cognitive behavioural therapy vs. standardised medical care for adults with Dissociative non-Epileptic Seizures: a multicentre randomised controlled trial	No Container	No Docker or container file found, limiting reproducibility across environments	2026-03-06T18:50:07.383171
https://github.com/YiHanGan/PD-Proteomic-Project	Cognitive behavioural therapy vs. standardised medical care for adults with Dissociative non-Epileptic Seizures: a multicentre randomised controlled trial	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-03-06T18:50:07.383174
https://github.com/YiHanGan/PD-Proteomic-Project	Cognitive behavioural therapy vs. standardised medical care for adults with Dissociative non-Epileptic Seizures: a multicentre randomised controlled trial	Insufficient Content	Repository content too short (<50 chars), may be incomplete or non-functional	2026-03-06T18:50:29.537733
https://github.com/K-STMLab/SSL4PR	Cognitive behavioural therapy vs. standardised medical care for adults with Dissociative non-Epileptic Seizures: a multicentre randomised controlled trial	No Version Info	No version specification file found, may cause compatibility issues	2026-03-06T18:50:35.999306
https://github.com/K-STMLab/SSL4PR	Cognitive behavioural therapy vs. standardised medical care for adults with Dissociative non-Epileptic Seizures: a multicentre randomised controlled trial	No Container	No Docker or container file found, limiting reproducibility across environments	2026-03-06T18:50:35.999320
https://github.com/K-STMLab/SSL4PR	Cognitive behavioural therapy vs. standardised medical care for adults with Dissociative non-Epileptic Seizures: a multicentre randomised controlled trial	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-03-06T18:50:35.999324
https://github.com/luisf-gomez/Explorer-FE-AU-in-PD	Cognitive behavioural therapy vs. standardised medical care for adults with Dissociative non-Epileptic Seizures: a multicentre randomised controlled trial	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-03-06T18:50:48.875978
https://github.com/luisf-gomez/Explorer-FE-AU-in-PD	Cognitive behavioural therapy vs. standardised medical care for adults with Dissociative non-Epileptic Seizures: a multicentre randomised controlled trial	No Version Info	No version specification file found, may cause compatibility issues	2026-03-06T18:50:48.876000
https://github.com/luisf-gomez/Explorer-FE-AU-in-PD	Cognitive behavioural therapy vs. standardised medical care for adults with Dissociative non-Epileptic Seizures: a multicentre randomised controlled trial	No Container	No Docker or container file found, limiting reproducibility across environments	2026-03-06T18:50:48.876005
https://github.com/luisf-gomez/Explorer-FE-AU-in-PD	Cognitive behavioural therapy vs. standardised medical care for adults with Dissociative non-Epileptic Seizures: a multicentre randomised controlled trial	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-03-06T18:50:48.876008
https://github.com/david-gimeno/interpreting-ssl-parkinson-speech	Cognitive behavioural therapy vs. standardised medical care for adults with Dissociative non-Epileptic Seizures: a multicentre randomised controlled trial	No Version Info	No version specification file found, may cause compatibility issues	2026-03-06T18:51:01.705903
https://github.com/david-gimeno/interpreting-ssl-parkinson-speech	Cognitive behavioural therapy vs. standardised medical care for adults with Dissociative non-Epileptic Seizures: a multicentre randomised controlled trial	No Container	No Docker or container file found, limiting reproducibility across environments	2026-03-06T18:51:01.705923
https://github.com/david-gimeno/interpreting-ssl-parkinson-speech	Cognitive behavioural therapy vs. standardised medical care for adults with Dissociative non-Epileptic Seizures: a multicentre randomised controlled trial	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-03-06T18:51:01.705929
https://github.com/johnPrinceOx/Multi-Source_Ensemble_Learning_Neural_Networks	Cognitive behavioural therapy vs. standardised medical care for adults with Dissociative non-Epileptic Seizures: a multicentre randomised controlled trial	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-03-06T18:51:14.688552
https://github.com/johnPrinceOx/Multi-Source_Ensemble_Learning_Neural_Networks	Cognitive behavioural therapy vs. standardised medical care for adults with Dissociative non-Epileptic Seizures: a multicentre randomised controlled trial	No Version Info	No version specification file found, may cause compatibility issues	2026-03-06T18:51:14.688562
https://github.com/johnPrinceOx/Multi-Source_Ensemble_Learning_Neural_Networks	Cognitive behavioural therapy vs. standardised medical care for adults with Dissociative non-Epileptic Seizures: a multicentre randomised controlled trial	No Container	No Docker or container file found, limiting reproducibility across environments	2026-03-06T18:51:14.688566
https://github.com/johnPrinceOx/Multi-Source_Ensemble_Learning_Neural_Networks	Cognitive behavioural therapy vs. standardised medical care for adults with Dissociative non-Epileptic Seizures: a multicentre randomised controlled trial	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-03-06T18:51:14.688569
https://github.com/zwallen/Wallen_DAMethodCompare_2021	Cognitive behavioural therapy vs. standardised medical care for adults with Dissociative non-Epileptic Seizures: a multicentre randomised controlled trial	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-03-06T18:51:27.523116
https://github.com/zwallen/Wallen_DAMethodCompare_2021	Cognitive behavioural therapy vs. standardised medical care for adults with Dissociative non-Epileptic Seizures: a multicentre randomised controlled trial	No Version Info	No version specification file found, may cause compatibility issues	2026-03-06T18:51:27.523131
https://github.com/zwallen/Wallen_DAMethodCompare_2021	Cognitive behavioural therapy vs. standardised medical care for adults with Dissociative non-Epileptic Seizures: a multicentre randomised controlled trial	No Container	No Docker or container file found, limiting reproducibility across environments	2026-03-06T18:51:27.523135
https://github.com/zwallen/Wallen_DAMethodCompare_2021	Cognitive behavioural therapy vs. standardised medical care for adults with Dissociative non-Epileptic Seizures: a multicentre randomised controlled trial	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-03-06T18:51:27.523138
https://github.com/pwh124/sc-da-parkinsons	Cognitive behavioural therapy vs. standardised medical care for adults with Dissociative non-Epileptic Seizures: a multicentre randomised controlled trial	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-03-06T18:51:40.560459
https://github.com/pwh124/sc-da-parkinsons	Cognitive behavioural therapy vs. standardised medical care for adults with Dissociative non-Epileptic Seizures: a multicentre randomised controlled trial	No Version Info	No version specification file found, may cause compatibility issues	2026-03-06T18:51:40.560472
https://github.com/pwh124/sc-da-parkinsons	Cognitive behavioural therapy vs. standardised medical care for adults with Dissociative non-Epileptic Seizures: a multicentre randomised controlled trial	No Container	No Docker or container file found, limiting reproducibility across environments	2026-03-06T18:51:40.560476
https://github.com/pwh124/sc-da-parkinsons	Cognitive behavioural therapy vs. standardised medical care for adults with Dissociative non-Epileptic Seizures: a multicentre randomised controlled trial	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-03-06T18:51:40.560480
https://github.com/ffaghri1/PD-progression-ML	Cognitive behavioural therapy vs. standardised medical care for adults with Dissociative non-Epileptic Seizures: a multicentre randomised controlled trial	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-03-06T18:51:54.141901
https://github.com/ffaghri1/PD-progression-ML	Cognitive behavioural therapy vs. standardised medical care for adults with Dissociative non-Epileptic Seizures: a multicentre randomised controlled trial	No Version Info	No version specification file found, may cause compatibility issues	2026-03-06T18:51:54.141914
https://github.com/ffaghri1/PD-progression-ML	Cognitive behavioural therapy vs. standardised medical care for adults with Dissociative non-Epileptic Seizures: a multicentre randomised controlled trial	No Container	No Docker or container file found, limiting reproducibility across environments	2026-03-06T18:51:54.141919
https://github.com/ffaghri1/PD-progression-ML	Cognitive behavioural therapy vs. standardised medical care for adults with Dissociative non-Epileptic Seizures: a multicentre randomised controlled trial	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-03-06T18:51:54.141922
https://github.com/DeepLearningForPrecisionHealthLab/Parkinson-Severity-rsfMRI	Cognitive behavioural therapy vs. standardised medical care for adults with Dissociative non-Epileptic Seizures: a multicentre randomised controlled trial	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-03-06T18:52:10.344740
https://github.com/DeepLearningForPrecisionHealthLab/Parkinson-Severity-rsfMRI	Cognitive behavioural therapy vs. standardised medical care for adults with Dissociative non-Epileptic Seizures: a multicentre randomised controlled trial	No Version Info	No version specification file found, may cause compatibility issues	2026-03-06T18:52:10.344751
https://github.com/DeepLearningForPrecisionHealthLab/Parkinson-Severity-rsfMRI	Cognitive behavioural therapy vs. standardised medical care for adults with Dissociative non-Epileptic Seizures: a multicentre randomised controlled trial	No Container	No Docker or container file found, limiting reproducibility across environments	2026-03-06T18:52:10.344755
https://github.com/DeepLearningForPrecisionHealthLab/Parkinson-Severity-rsfMRI	Cognitive behavioural therapy vs. standardised medical care for adults with Dissociative non-Epileptic Seizures: a multicentre randomised controlled trial	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-03-06T18:52:10.344759
https://github.com/Afreen89/Gait-analysis-for-Parkinsons	Cognitive behavioural therapy vs. standardised medical care for adults with Dissociative non-Epileptic Seizures: a multicentre randomised controlled trial	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-03-06T18:52:23.265231
https://github.com/Afreen89/Gait-analysis-for-Parkinsons	Cognitive behavioural therapy vs. standardised medical care for adults with Dissociative non-Epileptic Seizures: a multicentre randomised controlled trial	No Version Info	No version specification file found, may cause compatibility issues	2026-03-06T18:52:23.265245
https://github.com/Afreen89/Gait-analysis-for-Parkinsons	Cognitive behavioural therapy vs. standardised medical care for adults with Dissociative non-Epileptic Seizures: a multicentre randomised controlled trial	No Container	No Docker or container file found, limiting reproducibility across environments	2026-03-06T18:52:23.265249
https://github.com/Afreen89/Gait-analysis-for-Parkinsons	Cognitive behavioural therapy vs. standardised medical care for adults with Dissociative non-Epileptic Seizures: a multicentre randomised controlled trial	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-03-06T18:52:23.265253
https://github.com/alpapado/deep_pd	Cognitive behavioural therapy vs. standardised medical care for adults with Dissociative non-Epileptic Seizures: a multicentre randomised controlled trial	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-03-06T18:52:36.542934
https://github.com/alpapado/deep_pd	Cognitive behavioural therapy vs. standardised medical care for adults with Dissociative non-Epileptic Seizures: a multicentre randomised controlled trial	No Version Info	No version specification file found, may cause compatibility issues	2026-03-06T18:52:36.542945
https://github.com/alpapado/deep_pd	Cognitive behavioural therapy vs. standardised medical care for adults with Dissociative non-Epileptic Seizures: a multicentre randomised controlled trial	No Container	No Docker or container file found, limiting reproducibility across environments	2026-03-06T18:52:36.542949
https://github.com/nshawen/DataCharacteristics_PD	Cognitive behavioural therapy vs. standardised medical care for adults with Dissociative non-Epileptic Seizures: a multicentre randomised controlled trial	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-03-06T18:52:49.464429
https://github.com/nshawen/DataCharacteristics_PD	Cognitive behavioural therapy vs. standardised medical care for adults with Dissociative non-Epileptic Seizures: a multicentre randomised controlled trial	No Version Info	No version specification file found, may cause compatibility issues	2026-03-06T18:52:49.464444
https://github.com/nshawen/DataCharacteristics_PD	Cognitive behavioural therapy vs. standardised medical care for adults with Dissociative non-Epileptic Seizures: a multicentre randomised controlled trial	No Container	No Docker or container file found, limiting reproducibility across environments	2026-03-06T18:52:49.464448
https://github.com/nshawen/DataCharacteristics_PD	Cognitive behavioural therapy vs. standardised medical care for adults with Dissociative non-Epileptic Seizures: a multicentre randomised controlled trial	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-03-06T18:52:49.464452
https://github.com/ShineLabUSYD/PD_Hallucinations	Cognitive behavioural therapy vs. standardised medical care for adults with Dissociative non-Epileptic Seizures: a multicentre randomised controlled trial	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-03-06T18:53:18.293872
https://github.com/ShineLabUSYD/PD_Hallucinations	Cognitive behavioural therapy vs. standardised medical care for adults with Dissociative non-Epileptic Seizures: a multicentre randomised controlled trial	No Version Info	No version specification file found, may cause compatibility issues	2026-03-06T18:53:18.293906
https://github.com/ShineLabUSYD/PD_Hallucinations	Cognitive behavioural therapy vs. standardised medical care for adults with Dissociative non-Epileptic Seizures: a multicentre randomised controlled trial	No Container	No Docker or container file found, limiting reproducibility across environments	2026-03-06T18:53:18.293912
https://github.com/ShineLabUSYD/PD_Hallucinations	Cognitive behavioural therapy vs. standardised medical care for adults with Dissociative non-Epileptic Seizures: a multicentre randomised controlled trial	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-03-06T18:53:18.293917
https://github.com/lionwarriorjr/mpds	Cognitive behavioural therapy vs. standardised medical care for adults with Dissociative non-Epileptic Seizures: a multicentre randomised controlled trial	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-03-06T18:53:31.291866
https://github.com/lionwarriorjr/mpds	Cognitive behavioural therapy vs. standardised medical care for adults with Dissociative non-Epileptic Seizures: a multicentre randomised controlled trial	No Version Info	No version specification file found, may cause compatibility issues	2026-03-06T18:53:31.291883
https://github.com/lionwarriorjr/mpds	Cognitive behavioural therapy vs. standardised medical care for adults with Dissociative non-Epileptic Seizures: a multicentre randomised controlled trial	No Container	No Docker or container file found, limiting reproducibility across environments	2026-03-06T18:53:31.291887
https://github.com/lionwarriorjr/mpds	Cognitive behavioural therapy vs. standardised medical care for adults with Dissociative non-Epileptic Seizures: a multicentre randomised controlled trial	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-03-06T18:53:31.291909
https://github.com/Luke3D/DREAM_PD	Cognitive behavioural therapy vs. standardised medical care for adults with Dissociative non-Epileptic Seizures: a multicentre randomised controlled trial	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-03-06T18:53:44.136217
https://github.com/Luke3D/DREAM_PD	Cognitive behavioural therapy vs. standardised medical care for adults with Dissociative non-Epileptic Seizures: a multicentre randomised controlled trial	No Version Info	No version specification file found, may cause compatibility issues	2026-03-06T18:53:44.136234
https://github.com/Luke3D/DREAM_PD	Cognitive behavioural therapy vs. standardised medical care for adults with Dissociative non-Epileptic Seizures: a multicentre randomised controlled trial	No Container	No Docker or container file found, limiting reproducibility across environments	2026-03-06T18:53:44.136241
https://github.com/Luke3D/DREAM_PD	Cognitive behavioural therapy vs. standardised medical care for adults with Dissociative non-Epileptic Seizures: a multicentre randomised controlled trial	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-03-06T18:53:44.136247
https://github.com/InfoLab-SKKU/Parkinson-Disease-Progression-Detection	Cognitive behavioural therapy vs. standardised medical care for adults with Dissociative non-Epileptic Seizures: a multicentre randomised controlled trial	No Version Info	No version specification file found, may cause compatibility issues	2026-03-06T18:53:57.005800
https://github.com/InfoLab-SKKU/Parkinson-Disease-Progression-Detection	Cognitive behavioural therapy vs. standardised medical care for adults with Dissociative non-Epileptic Seizures: a multicentre randomised controlled trial	No Container	No Docker or container file found, limiting reproducibility across environments	2026-03-06T18:53:57.005806
https://github.com/InfoLab-SKKU/Parkinson-Disease-Progression-Detection	Cognitive behavioural therapy vs. standardised medical care for adults with Dissociative non-Epileptic Seizures: a multicentre randomised controlled trial	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-03-06T18:53:57.005808
https://github.com/bardylab/RNAseq_iPSC_PD	Cognitive behavioural therapy vs. standardised medical care for adults with Dissociative non-Epileptic Seizures: a multicentre randomised controlled trial	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-03-06T18:54:09.978682
https://github.com/bardylab/RNAseq_iPSC_PD	Cognitive behavioural therapy vs. standardised medical care for adults with Dissociative non-Epileptic Seizures: a multicentre randomised controlled trial	No Version Info	No version specification file found, may cause compatibility issues	2026-03-06T18:54:09.978694
https://github.com/bardylab/RNAseq_iPSC_PD	Cognitive behavioural therapy vs. standardised medical care for adults with Dissociative non-Epileptic Seizures: a multicentre randomised controlled trial	No Container	No Docker or container file found, limiting reproducibility across environments	2026-03-06T18:54:09.978699
https://github.com/bardylab/RNAseq_iPSC_PD	Cognitive behavioural therapy vs. standardised medical care for adults with Dissociative non-Epileptic Seizures: a multicentre randomised controlled trial	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-03-06T18:54:09.978703
https://github.com/RajLabMSSM/PD_omics_review	Cognitive behavioural therapy vs. standardised medical care for adults with Dissociative non-Epileptic Seizures: a multicentre randomised controlled trial	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-03-06T18:54:23.049630
https://github.com/RajLabMSSM/PD_omics_review	Cognitive behavioural therapy vs. standardised medical care for adults with Dissociative non-Epileptic Seizures: a multicentre randomised controlled trial	No Version Info	No version specification file found, may cause compatibility issues	2026-03-06T18:54:23.049643
https://github.com/RajLabMSSM/PD_omics_review	Cognitive behavioural therapy vs. standardised medical care for adults with Dissociative non-Epileptic Seizures: a multicentre randomised controlled trial	No Container	No Docker or container file found, limiting reproducibility across environments	2026-03-06T18:54:23.049647
https://github.com/RajLabMSSM/PD_omics_review	Cognitive behavioural therapy vs. standardised medical care for adults with Dissociative non-Epileptic Seizures: a multicentre randomised controlled trial	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-03-06T18:54:23.049651
https://github.com/Minee-Liane-Choi/chemPredPD	Cognitive behavioural therapy vs. standardised medical care for adults with Dissociative non-Epileptic Seizures: a multicentre randomised controlled trial	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-03-06T18:54:36.104473
https://github.com/Minee-Liane-Choi/chemPredPD	Cognitive behavioural therapy vs. standardised medical care for adults with Dissociative non-Epileptic Seizures: a multicentre randomised controlled trial	No Version Info	No version specification file found, may cause compatibility issues	2026-03-06T18:54:36.104481
https://github.com/Minee-Liane-Choi/chemPredPD	Cognitive behavioural therapy vs. standardised medical care for adults with Dissociative non-Epileptic Seizures: a multicentre randomised controlled trial	No Container	No Docker or container file found, limiting reproducibility across environments	2026-03-06T18:54:36.104483
https://github.com/Minee-Liane-Choi/chemPredPD	Cognitive behavioural therapy vs. standardised medical care for adults with Dissociative non-Epileptic Seizures: a multicentre randomised controlled trial	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-03-06T18:54:36.104486
https://github.com/mcampi111/EMD-Stochastic-Embedding-for-PD-Speech	Cognitive behavioural therapy vs. standardised medical care for adults with Dissociative non-Epileptic Seizures: a multicentre randomised controlled trial	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-03-06T18:54:49.288751
https://github.com/mcampi111/EMD-Stochastic-Embedding-for-PD-Speech	Cognitive behavioural therapy vs. standardised medical care for adults with Dissociative non-Epileptic Seizures: a multicentre randomised controlled trial	No Version Info	No version specification file found, may cause compatibility issues	2026-03-06T18:54:49.288763
https://github.com/mcampi111/EMD-Stochastic-Embedding-for-PD-Speech	Cognitive behavioural therapy vs. standardised medical care for adults with Dissociative non-Epileptic Seizures: a multicentre randomised controlled trial	No Container	No Docker or container file found, limiting reproducibility across environments	2026-03-06T18:54:49.288767
https://github.com/mcampi111/EMD-Stochastic-Embedding-for-PD-Speech	Cognitive behavioural therapy vs. standardised medical care for adults with Dissociative non-Epileptic Seizures: a multicentre randomised controlled trial	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-03-06T18:54:49.288771
https://github.com/CyclotronResearchCentre/parktdi_scripts	Cognitive behavioural therapy vs. standardised medical care for adults with Dissociative non-Epileptic Seizures: a multicentre randomised controlled trial	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-03-06T18:55:02.176198
https://github.com/CyclotronResearchCentre/parktdi_scripts	Cognitive behavioural therapy vs. standardised medical care for adults with Dissociative non-Epileptic Seizures: a multicentre randomised controlled trial	No Version Info	No version specification file found, may cause compatibility issues	2026-03-06T18:55:02.176217
https://github.com/CyclotronResearchCentre/parktdi_scripts	Cognitive behavioural therapy vs. standardised medical care for adults with Dissociative non-Epileptic Seizures: a multicentre randomised controlled trial	No Container	No Docker or container file found, limiting reproducibility across environments	2026-03-06T18:55:02.176222
https://github.com/CyclotronResearchCentre/parktdi_scripts	Cognitive behavioural therapy vs. standardised medical care for adults with Dissociative non-Epileptic Seizures: a multicentre randomised controlled trial	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-03-06T18:55:02.176226
https://github.com/adam2392/Neural_Interaction_Lab_MatlabForPD	Cognitive behavioural therapy vs. standardised medical care for adults with Dissociative non-Epileptic Seizures: a multicentre randomised controlled trial	No README	Repository lacks a README file, reducing accessibility and understandability	2026-03-06T18:55:15.417376
https://github.com/adam2392/Neural_Interaction_Lab_MatlabForPD	Cognitive behavioural therapy vs. standardised medical care for adults with Dissociative non-Epileptic Seizures: a multicentre randomised controlled trial	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-03-06T18:55:15.417440
https://github.com/adam2392/Neural_Interaction_Lab_MatlabForPD	Cognitive behavioural therapy vs. standardised medical care for adults with Dissociative non-Epileptic Seizures: a multicentre randomised controlled trial	No Version Info	No version specification file found, may cause compatibility issues	2026-03-06T18:55:15.417455
https://github.com/adam2392/Neural_Interaction_Lab_MatlabForPD	Cognitive behavioural therapy vs. standardised medical care for adults with Dissociative non-Epileptic Seizures: a multicentre randomised controlled trial	No Container	No Docker or container file found, limiting reproducibility across environments	2026-03-06T18:55:15.417460
https://github.com/adam2392/Neural_Interaction_Lab_MatlabForPD	Cognitive behavioural therapy vs. standardised medical care for adults with Dissociative non-Epileptic Seizures: a multicentre randomised controlled trial	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-03-06T18:55:15.417465
https://github.com/adam2392/Neural_Interaction_Lab_MatlabForPD	Cognitive behavioural therapy vs. standardised medical care for adults with Dissociative non-Epileptic Seizures: a multicentre randomised controlled trial	Insufficient Content	Repository content too short (<50 chars), may be incomplete or non-functional	2026-03-06T18:55:37.508426
https://github.com/ShivnashKatoch/Parkinsons_Disease_Detection_Algorithm	Cognitive behavioural therapy vs. standardised medical care for adults with Dissociative non-Epileptic Seizures: a multicentre randomised controlled trial	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-03-06T18:55:43.968846
https://github.com/ShivnashKatoch/Parkinsons_Disease_Detection_Algorithm	Cognitive behavioural therapy vs. standardised medical care for adults with Dissociative non-Epileptic Seizures: a multicentre randomised controlled trial	No Version Info	No version specification file found, may cause compatibility issues	2026-03-06T18:55:43.968858
https://github.com/ShivnashKatoch/Parkinsons_Disease_Detection_Algorithm	Cognitive behavioural therapy vs. standardised medical care for adults with Dissociative non-Epileptic Seizures: a multicentre randomised controlled trial	No Container	No Docker or container file found, limiting reproducibility across environments	2026-03-06T18:55:43.968862
https://github.com/ShivnashKatoch/Parkinsons_Disease_Detection_Algorithm	Cognitive behavioural therapy vs. standardised medical care for adults with Dissociative non-Epileptic Seizures: a multicentre randomised controlled trial	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-03-06T18:55:43.968866
https://github.com/GNB-UAM/Kamali_et_al_ExSEnt_Extrema-segmented_Entropy_Analysis_of_Time_Series	Cognitive behavioural therapy vs. standardised medical care for adults with Dissociative non-Epileptic Seizures: a multicentre randomised controlled trial	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-03-06T18:55:56.885137
https://github.com/GNB-UAM/Kamali_et_al_ExSEnt_Extrema-segmented_Entropy_Analysis_of_Time_Series	Cognitive behavioural therapy vs. standardised medical care for adults with Dissociative non-Epileptic Seizures: a multicentre randomised controlled trial	No Version Info	No version specification file found, may cause compatibility issues	2026-03-06T18:55:56.885171
https://github.com/GNB-UAM/Kamali_et_al_ExSEnt_Extrema-segmented_Entropy_Analysis_of_Time_Series	Cognitive behavioural therapy vs. standardised medical care for adults with Dissociative non-Epileptic Seizures: a multicentre randomised controlled trial	No Container	No Docker or container file found, limiting reproducibility across environments	2026-03-06T18:55:56.885178
https://github.com/GNB-UAM/Kamali_et_al_ExSEnt_Extrema-segmented_Entropy_Analysis_of_Time_Series	Cognitive behavioural therapy vs. standardised medical care for adults with Dissociative non-Epileptic Seizures: a multicentre randomised controlled trial	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-03-06T18:55:56.885182
https://github.com/vmasrani/dementia_classifier	Cognitive behavioural therapy vs. standardised medical care for adults with Dissociative non-Epileptic Seizures: a multicentre randomised controlled trial	No Version Info	No version specification file found, may cause compatibility issues	2026-03-06T18:56:14.673174
