Repository	Study	Issue Type	Details	Timestamp
https://github.com/cihanelibol/Classical-Piano-Composer-with-Artificial-Neural-Networks	Australian Imaging Biomarkers and Lifestyle Study of Ageing	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-11-30T12:50:40.671044
https://github.com/cihanelibol/Classical-Piano-Composer-with-Artificial-Neural-Networks	Australian Imaging Biomarkers and Lifestyle Study of Ageing	Insufficient Content	Repository content too short (<50 chars), may be incomplete or non-functional	2025-11-30T12:50:56.569670
https://github.com/xiaoxingxingkz/BrainStatTrans-GAN-MindSpore	Australian Imaging Biomarkers and Lifestyle Study of Ageing	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2025-11-30T12:51:45.445913
https://github.com/xiaoxingxingkz/BrainStatTrans-GAN-MindSpore	Australian Imaging Biomarkers and Lifestyle Study of Ageing	No Version Info	No version specification file found, may cause compatibility issues	2025-11-30T12:51:45.445924
https://github.com/xiaoxingxingkz/BrainStatTrans-GAN-MindSpore	Australian Imaging Biomarkers and Lifestyle Study of Ageing	No Container	No Docker or container file found, limiting reproducibility across environments	2025-11-30T12:51:45.445925
https://github.com/xiaoxingxingkz/BrainStatTrans-GAN-MindSpore	Australian Imaging Biomarkers and Lifestyle Study of Ageing	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-11-30T12:51:45.445927
https://github.com/PathipakaSujita/bhr2	Brain Health Registry	No README	Repository lacks a README file, reducing accessibility and understandability	2025-11-30T12:53:00.873015
https://github.com/PathipakaSujita/bhr2	Brain Health Registry	No Version Info	No version specification file found, may cause compatibility issues	2025-11-30T12:53:00.873026
https://github.com/PathipakaSujita/bhr2	Brain Health Registry	No Container	No Docker or container file found, limiting reproducibility across environments	2025-11-30T12:53:00.873031
https://github.com/PathipakaSujita/bhr2	Brain Health Registry	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-11-30T12:53:00.873033
https://github.com/stephaschultz/PSEN1_GSC_DIAN	Dominantly Inherited Alzheimer Network	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2025-11-30T12:54:21.587787
https://github.com/stephaschultz/PSEN1_GSC_DIAN	Dominantly Inherited Alzheimer Network	No Version Info	No version specification file found, may cause compatibility issues	2025-11-30T12:54:21.587798
https://github.com/stephaschultz/PSEN1_GSC_DIAN	Dominantly Inherited Alzheimer Network	No Container	No Docker or container file found, limiting reproducibility across environments	2025-11-30T12:54:21.587800
https://github.com/stephaschultz/PSEN1_GSC_DIAN	Dominantly Inherited Alzheimer Network	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-11-30T12:54:21.587801
https://github.com/stephaschultz/PSEN1_GSC_DIAN	Dominantly Inherited Alzheimer Network	Insufficient Content	Repository content too short (<50 chars), may be incomplete or non-functional	2025-11-30T12:54:41.146443
https://github.com/llevitis/DIAN_ESM_AmyloidBeta_Project	Dominantly Inherited Alzheimer Network	No Version Info	No version specification file found, may cause compatibility issues	2025-11-30T12:55:16.743637
https://github.com/llevitis/DIAN_ESM_AmyloidBeta_Project	Dominantly Inherited Alzheimer Network	No Container	No Docker or container file found, limiting reproducibility across environments	2025-11-30T12:55:16.743655
https://github.com/llevitis/DIAN_ESM_AmyloidBeta_Project	Dominantly Inherited Alzheimer Network	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-11-30T12:55:16.743658
https://github.com/WheelockLab/Tu-2024-DIAN-HubDisruption-FC	Dominantly Inherited Alzheimer Network	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2025-11-30T12:56:16.899261
https://github.com/WheelockLab/Tu-2024-DIAN-HubDisruption-FC	Dominantly Inherited Alzheimer Network	No Version Info	No version specification file found, may cause compatibility issues	2025-11-30T12:56:16.899279
https://github.com/WheelockLab/Tu-2024-DIAN-HubDisruption-FC	Dominantly Inherited Alzheimer Network	No Container	No Docker or container file found, limiting reproducibility across environments	2025-11-30T12:56:16.899282
https://github.com/WheelockLab/Tu-2024-DIAN-HubDisruption-FC	Dominantly Inherited Alzheimer Network	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-11-30T12:56:16.899285
https://github.com/scify/Dianoia-app	Dominantly Inherited Alzheimer Network	No Container	No Docker or container file found, limiting reproducibility across environments	2025-11-30T12:57:05.661782
https://github.com/scify/Dianoia-app	Dominantly Inherited Alzheimer Network	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-11-30T12:57:05.661801
https://github.com/scify/Dianoia-Marketplace	Dominantly Inherited Alzheimer Network	No Container	No Docker or container file found, limiting reproducibility across environments	2025-11-30T12:57:50.508508
https://github.com/scify/Dianoia-Marketplace	Dominantly Inherited Alzheimer Network	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-11-30T12:57:50.508527
https://github.com/ekatsuta/diane	Dominantly Inherited Alzheimer Network	No README	Repository lacks a README file, reducing accessibility and understandability	2025-11-30T12:58:53.407870
https://github.com/ekatsuta/diane	Dominantly Inherited Alzheimer Network	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2025-11-30T12:58:53.407880
https://github.com/ekatsuta/diane	Dominantly Inherited Alzheimer Network	No Version Info	No version specification file found, may cause compatibility issues	2025-11-30T12:58:53.407881
https://github.com/ekatsuta/diane	Dominantly Inherited Alzheimer Network	No Container	No Docker or container file found, limiting reproducibility across environments	2025-11-30T12:58:53.407882
https://github.com/ekatsuta/diane	Dominantly Inherited Alzheimer Network	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-11-30T12:58:53.407883
https://github.com/ekatsuta/diane	Dominantly Inherited Alzheimer Network	Insufficient Content	Repository content too short (<50 chars), may be incomplete or non-functional	2025-11-30T12:59:09.058149
https://github.com/seowork321/https-dianaandroma.site-diana-and-roma-study-human-body-organs-	Dominantly Inherited Alzheimer Network	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2025-11-30T12:59:57.786962
https://github.com/seowork321/https-dianaandroma.site-diana-and-roma-study-human-body-organs-	Dominantly Inherited Alzheimer Network	No Version Info	No version specification file found, may cause compatibility issues	2025-11-30T12:59:57.786988
https://github.com/seowork321/https-dianaandroma.site-diana-and-roma-study-human-body-organs-	Dominantly Inherited Alzheimer Network	No Container	No Docker or container file found, limiting reproducibility across environments	2025-11-30T12:59:57.786992
https://github.com/seowork321/https-dianaandroma.site-diana-and-roma-study-human-body-organs-	Dominantly Inherited Alzheimer Network	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-11-30T12:59:57.786995
https://github.com/UoE-Dementia-Genomics/EMIF_Biomarkers_Methylation	European Medical Information Framework for Alzheimer's Disease	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2025-11-30T13:00:58.789643
https://github.com/UoE-Dementia-Genomics/EMIF_Biomarkers_Methylation	European Medical Information Framework for Alzheimer's Disease	No Version Info	No version specification file found, may cause compatibility issues	2025-11-30T13:00:58.789659
https://github.com/UoE-Dementia-Genomics/EMIF_Biomarkers_Methylation	European Medical Information Framework for Alzheimer's Disease	No Container	No Docker or container file found, limiting reproducibility across environments	2025-11-30T13:00:58.789661
https://github.com/UoE-Dementia-Genomics/EMIF_Biomarkers_Methylation	European Medical Information Framework for Alzheimer's Disease	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-11-30T13:00:58.789664
https://github.com/williamkoller/challenge-brain-agriculture	Harvard Biomarker Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-11-30T13:02:30.860456
https://github.com/brainrot02back/brainrot02back	Harvard Biomarker Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2025-11-30T13:03:30.521100
https://github.com/brainrot02back/brainrot02back	Harvard Biomarker Study	No Version Info	No version specification file found, may cause compatibility issues	2025-11-30T13:03:30.521116
https://github.com/brainrot02back/brainrot02back	Harvard Biomarker Study	No Container	No Docker or container file found, limiting reproducibility across environments	2025-11-30T13:03:30.521119
https://github.com/brainrot02back/brainrot02back	Harvard Biomarker Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-11-30T13:03:30.521121
