Repository	Study	Issue Type	Details	Timestamp
https://github.com/samuUma/tfm_clustering_integration_pd	Accelerating Medicines Partnership - Parkinson's Disease	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-02-09T20:06:26.430922
https://github.com/samuUma/tfm_clustering_integration_pd	Accelerating Medicines Partnership - Parkinson's Disease	No Version Info	No version specification file found, may cause compatibility issues	2026-02-09T20:06:26.430927
https://github.com/samuUma/tfm_clustering_integration_pd	Accelerating Medicines Partnership - Parkinson's Disease	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-09T20:06:26.430934
https://github.com/samuUma/tfm_clustering_integration_pd	Accelerating Medicines Partnership - Parkinson's Disease	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-09T20:06:26.430938
https://github.com/samuUma/tfm_clustering_integration_pd	Accelerating Medicines Partnership - Parkinson's Disease	Insufficient Content	Repository content too short (<50 chars), may be incomplete or non-functional	2026-02-09T20:06:33.034522
https://github.com/BrainaryBackend/Brainary-admin-portal	AD Knowledge Portal Multi-Study Collection	No Version Info	No version specification file found, may cause compatibility issues	2026-02-09T20:06:45.511597
https://github.com/BrainaryBackend/Brainary-admin-portal	AD Knowledge Portal Multi-Study Collection	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-09T20:06:45.511617
https://github.com/BrainaryBackend/Brainary-admin-portal	AD Knowledge Portal Multi-Study Collection	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-09T20:06:45.511622
https://github.com/ASAP-CRN/asap-crn-learning-lab	Aligning Science Across Parkinson's Collaborative Research Network	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-02-09T20:07:01.650881
https://github.com/ASAP-CRN/asap-crn-learning-lab	Aligning Science Across Parkinson's Collaborative Research Network	No Version Info	No version specification file found, may cause compatibility issues	2026-02-09T20:07:01.650890
https://github.com/ASAP-CRN/asap-crn-learning-lab	Aligning Science Across Parkinson's Collaborative Research Network	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-09T20:07:01.650893
https://github.com/ASAP-CRN/asap-crn-learning-lab	Aligning Science Across Parkinson's Collaborative Research Network	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-09T20:07:01.650895
https://github.com/gemmashireby/BDR_neuropathology_EWAS	Brains for Dementia Research	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-02-09T20:07:19.692249
https://github.com/gemmashireby/BDR_neuropathology_EWAS	Brains for Dementia Research	No Version Info	No version specification file found, may cause compatibility issues	2026-02-09T20:07:19.692262
https://github.com/gemmashireby/BDR_neuropathology_EWAS	Brains for Dementia Research	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-09T20:07:19.692267
https://github.com/gemmashireby/BDR_neuropathology_EWAS	Brains for Dementia Research	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-09T20:07:19.692272
https://github.com/IAiAye/BDrive	Brains for Dementia Research	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-02-09T20:07:32.070482
https://github.com/IAiAye/BDrive	Brains for Dementia Research	No Version Info	No version specification file found, may cause compatibility issues	2026-02-09T20:07:32.070497
https://github.com/IAiAye/BDrive	Brains for Dementia Research	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-09T20:07:32.070502
https://github.com/IAiAye/BDrive	Brains for Dementia Research	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-09T20:07:32.070506
https://github.com/htil/bdr-muse	Brains for Dementia Research	No Version Info	No version specification file found, may cause compatibility issues	2026-02-09T20:07:40.422579
https://github.com/htil/bdr-muse	Brains for Dementia Research	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-09T20:07:40.422606
https://github.com/htil/bdr-muse	Brains for Dementia Research	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-09T20:07:40.422614
https://github.com/htil/bdr-simulator	Brains for Dementia Research	No Version Info	No version specification file found, may cause compatibility issues	2026-02-09T20:07:50.431342
https://github.com/htil/bdr-simulator	Brains for Dementia Research	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-09T20:07:50.431352
https://github.com/htil/bdr-simulator	Brains for Dementia Research	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-09T20:07:50.431355
https://github.com/mehakkhangura26/pc_interactive	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-02-09T20:08:01.841216
https://github.com/mehakkhangura26/pc_interactive	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	No Version Info	No version specification file found, may cause compatibility issues	2026-02-09T20:08:01.841241
https://github.com/mehakkhangura26/pc_interactive	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-09T20:08:01.841246
https://github.com/mehakkhangura26/pc_interactive	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-09T20:08:01.841250
https://github.com/pharmamarket/Alzheimer-s-Disease-Whitepaper	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	No README	Repository lacks a README file, reducing accessibility and understandability	2026-02-09T20:08:33.319566
https://github.com/pharmamarket/Alzheimer-s-Disease-Whitepaper	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-02-09T20:08:33.319623
https://github.com/pharmamarket/Alzheimer-s-Disease-Whitepaper	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	No Version Info	No version specification file found, may cause compatibility issues	2026-02-09T20:08:33.319628
https://github.com/pharmamarket/Alzheimer-s-Disease-Whitepaper	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-09T20:08:33.319632
https://github.com/pharmamarket/Alzheimer-s-Disease-Whitepaper	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-09T20:08:33.319636
https://github.com/pharmamarket/Alzheimer-s-Disease-Whitepaper	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	Insufficient Content	Repository content too short (<50 chars), may be incomplete or non-functional	2026-02-09T20:08:41.758357
https://github.com/hlnkm/helen-kilimanjaro-campaign-2018	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-02-09T20:08:45.036069
https://github.com/hlnkm/helen-kilimanjaro-campaign-2018	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	No Version Info	No version specification file found, may cause compatibility issues	2026-02-09T20:08:45.036082
https://github.com/hlnkm/helen-kilimanjaro-campaign-2018	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-09T20:08:45.036086
https://github.com/hlnkm/helen-kilimanjaro-campaign-2018	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-09T20:08:45.036091
https://github.com/charlesdguthrie/APDA_Clock	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-02-09T20:08:53.129133
https://github.com/charlesdguthrie/APDA_Clock	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	No Version Info	No version specification file found, may cause compatibility issues	2026-02-09T20:08:53.129154
https://github.com/charlesdguthrie/APDA_Clock	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-09T20:08:53.129158
https://github.com/charlesdguthrie/APDA_Clock	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-09T20:08:53.129162
https://github.com/jvson03/web-template-2	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-02-09T20:09:05.077250
https://github.com/jvson03/web-template-2	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	No Version Info	No version specification file found, may cause compatibility issues	2026-02-09T20:09:05.077257
https://github.com/jvson03/web-template-2	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-09T20:09:05.077260
https://github.com/jvson03/web-template-2	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-09T20:09:05.077263
https://github.com/WorkSin/Dementia-Twitter-Machine-Learning	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	No README	Repository lacks a README file, reducing accessibility and understandability	2026-02-09T20:09:13.992286
https://github.com/WorkSin/Dementia-Twitter-Machine-Learning	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-02-09T20:09:13.992303
https://github.com/WorkSin/Dementia-Twitter-Machine-Learning	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	No Version Info	No version specification file found, may cause compatibility issues	2026-02-09T20:09:13.992307
https://github.com/WorkSin/Dementia-Twitter-Machine-Learning	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-09T20:09:13.992311
https://github.com/WorkSin/Dementia-Twitter-Machine-Learning	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-09T20:09:13.992315
https://github.com/WorkSin/Dementia-Twitter-Machine-Learning	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	Insufficient Content	Repository content too short (<50 chars), may be incomplete or non-functional	2026-02-09T20:09:20.485368
https://github.com/danderfer/Comp_Sci_Sem_2	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-02-09T20:09:24.547255
https://github.com/danderfer/Comp_Sci_Sem_2	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	No Version Info	No version specification file found, may cause compatibility issues	2026-02-09T20:09:24.547268
https://github.com/danderfer/Comp_Sci_Sem_2	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-09T20:09:24.547273
https://github.com/danderfer/Comp_Sci_Sem_2	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-09T20:09:24.547277
https://github.com/MarkipTheMudkip/in-class-project-2	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	No README	Repository lacks a README file, reducing accessibility and understandability	2026-02-09T20:09:33.796020
https://github.com/MarkipTheMudkip/in-class-project-2	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-02-09T20:09:33.796038
https://github.com/MarkipTheMudkip/in-class-project-2	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	No Version Info	No version specification file found, may cause compatibility issues	2026-02-09T20:09:33.796042
https://github.com/MarkipTheMudkip/in-class-project-2	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-09T20:09:33.796046
https://github.com/MarkipTheMudkip/in-class-project-2	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-09T20:09:33.796051
https://github.com/MarkipTheMudkip/in-class-project-2	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	Insufficient Content	Repository content too short (<50 chars), may be incomplete or non-functional	2026-02-09T20:09:40.390641
https://github.com/S4ltster/Beemovie	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-02-09T20:09:42.476953
https://github.com/S4ltster/Beemovie	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	No Version Info	No version specification file found, may cause compatibility issues	2026-02-09T20:09:42.476970
https://github.com/S4ltster/Beemovie	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-09T20:09:42.476974
https://github.com/S4ltster/Beemovie	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-09T20:09:42.476977
https://github.com/landonasato/Function	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-02-09T20:09:51.636982
https://github.com/landonasato/Function	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	No Version Info	No version specification file found, may cause compatibility issues	2026-02-09T20:09:51.637002
https://github.com/landonasato/Function	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-09T20:09:51.637006
https://github.com/landonasato/Function	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-09T20:09:51.637010
https://github.com/landonasato/Function	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	Insufficient Content	Repository content too short (<50 chars), may be incomplete or non-functional	2026-02-09T20:09:58.215999
https://github.com/HimangshuCyber/Math-Quiz	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-02-09T20:10:00.275421
https://github.com/HimangshuCyber/Math-Quiz	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	No Version Info	No version specification file found, may cause compatibility issues	2026-02-09T20:10:00.275433
https://github.com/HimangshuCyber/Math-Quiz	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-09T20:10:00.275437
https://github.com/HimangshuCyber/Math-Quiz	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-09T20:10:00.275441
https://github.com/Skattermuffin/this-ones-for-you-my-retalyation.-also-haha-arrow-game-lolol	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	No README	Repository lacks a README file, reducing accessibility and understandability	2026-02-09T20:10:10.091713
https://github.com/Skattermuffin/this-ones-for-you-my-retalyation.-also-haha-arrow-game-lolol	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-02-09T20:10:10.091721
https://github.com/Skattermuffin/this-ones-for-you-my-retalyation.-also-haha-arrow-game-lolol	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	No Version Info	No version specification file found, may cause compatibility issues	2026-02-09T20:10:10.091723
https://github.com/Skattermuffin/this-ones-for-you-my-retalyation.-also-haha-arrow-game-lolol	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-09T20:10:10.091725
https://github.com/Skattermuffin/this-ones-for-you-my-retalyation.-also-haha-arrow-game-lolol	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-09T20:10:10.091726
https://github.com/Skattermuffin/this-ones-for-you-my-retalyation.-also-haha-arrow-game-lolol	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	Insufficient Content	Repository content too short (<50 chars), may be incomplete or non-functional	2026-02-09T20:10:16.636099
https://github.com/Skattermuffin/hey-game-pepople-i-know-you-r-ment-to-like-make-these-long-but-come-on-its-fun-but-arrow-game-lol	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	No README	Repository lacks a README file, reducing accessibility and understandability	2026-02-09T20:10:38.235854
https://github.com/Skattermuffin/hey-game-pepople-i-know-you-r-ment-to-like-make-these-long-but-come-on-its-fun-but-arrow-game-lol	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-02-09T20:10:38.235883
https://github.com/Skattermuffin/hey-game-pepople-i-know-you-r-ment-to-like-make-these-long-but-come-on-its-fun-but-arrow-game-lol	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	No Version Info	No version specification file found, may cause compatibility issues	2026-02-09T20:10:38.235888
https://github.com/Skattermuffin/hey-game-pepople-i-know-you-r-ment-to-like-make-these-long-but-come-on-its-fun-but-arrow-game-lol	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-09T20:10:38.235892
https://github.com/Skattermuffin/hey-game-pepople-i-know-you-r-ment-to-like-make-these-long-but-come-on-its-fun-but-arrow-game-lol	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-09T20:10:38.235896
https://github.com/Skattermuffin/hey-game-pepople-i-know-you-r-ment-to-like-make-these-long-but-come-on-its-fun-but-arrow-game-lol	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	Insufficient Content	Repository content too short (<50 chars), may be incomplete or non-functional	2026-02-09T20:10:46.526808
https://github.com/SanTanBan/MindControl	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-02-09T20:10:48.558221
https://github.com/SanTanBan/MindControl	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	No Version Info	No version specification file found, may cause compatibility issues	2026-02-09T20:10:48.558237
https://github.com/SanTanBan/MindControl	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-09T20:10:48.558242
https://github.com/SanTanBan/MindControl	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-09T20:10:48.558246
https://github.com/mobassir94/Introduction-to-TensorFlow-for-Artificial-Intelligence-Machine-Learning-and-Deep-Learning	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-02-09T20:10:57.533108
https://github.com/mobassir94/Introduction-to-TensorFlow-for-Artificial-Intelligence-Machine-Learning-and-Deep-Learning	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	No Version Info	No version specification file found, may cause compatibility issues	2026-02-09T20:10:57.533125
https://github.com/mobassir94/Introduction-to-TensorFlow-for-Artificial-Intelligence-Machine-Learning-and-Deep-Learning	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-09T20:10:57.533130
https://github.com/mobassir94/Introduction-to-TensorFlow-for-Artificial-Intelligence-Machine-Learning-and-Deep-Learning	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-09T20:10:57.533133
https://github.com/vunderkind/Brain.js	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	No Version Info	No version specification file found, may cause compatibility issues	2026-02-09T20:11:07.027440
https://github.com/vunderkind/Brain.js	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-09T20:11:07.027449
https://github.com/vunderkind/Brain.js	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-09T20:11:07.027452
https://github.com/99websitedesign/Why-is-99-Website-Design-Agency-the-Right-Choice-for-You-	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	No README	Repository lacks a README file, reducing accessibility and understandability	2026-02-09T20:11:36.426545
https://github.com/99websitedesign/Why-is-99-Website-Design-Agency-the-Right-Choice-for-You-	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-02-09T20:11:36.426579
https://github.com/99websitedesign/Why-is-99-Website-Design-Agency-the-Right-Choice-for-You-	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	No Version Info	No version specification file found, may cause compatibility issues	2026-02-09T20:11:36.426585
https://github.com/99websitedesign/Why-is-99-Website-Design-Agency-the-Right-Choice-for-You-	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-09T20:11:36.426591
https://github.com/99websitedesign/Why-is-99-Website-Design-Agency-the-Right-Choice-for-You-	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-09T20:11:36.426598
https://github.com/99websitedesign/Why-is-99-Website-Design-Agency-the-Right-Choice-for-You-	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	Insufficient Content	Repository content too short (<50 chars), may be incomplete or non-functional	2026-02-09T20:11:44.980980
https://github.com/Ashar20/BrainX--Drip-campaign	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	No README	Repository lacks a README file, reducing accessibility and understandability	2026-02-09T20:11:46.968866
https://github.com/Ashar20/BrainX--Drip-campaign	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-02-09T20:11:46.968880
https://github.com/Ashar20/BrainX--Drip-campaign	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	No Version Info	No version specification file found, may cause compatibility issues	2026-02-09T20:11:46.968885
https://github.com/Ashar20/BrainX--Drip-campaign	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-09T20:11:46.968889
https://github.com/Ashar20/BrainX--Drip-campaign	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-09T20:11:46.968893
https://github.com/Ashar20/BrainX--Drip-campaign	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	Insufficient Content	Repository content too short (<50 chars), may be incomplete or non-functional	2026-02-09T20:11:53.566901
https://github.com/mikemadakasira/brain-trust	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	No README	Repository lacks a README file, reducing accessibility and understandability	2026-02-09T20:12:14.868285
https://github.com/mikemadakasira/brain-trust	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-02-09T20:12:14.868353
https://github.com/mikemadakasira/brain-trust	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	No Version Info	No version specification file found, may cause compatibility issues	2026-02-09T20:12:14.868359
https://github.com/mikemadakasira/brain-trust	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-09T20:12:14.868364
https://github.com/mikemadakasira/brain-trust	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-09T20:12:14.868371
https://github.com/mikemadakasira/brain-trust	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	Insufficient Content	Repository content too short (<50 chars), may be incomplete or non-functional	2026-02-09T20:12:23.348329
https://github.com/strazdinalaura/kickstarter-campaign-brainstation	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-02-09T20:12:25.245370
https://github.com/strazdinalaura/kickstarter-campaign-brainstation	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	No Version Info	No version specification file found, may cause compatibility issues	2026-02-09T20:12:25.245384
https://github.com/strazdinalaura/kickstarter-campaign-brainstation	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-09T20:12:25.245389
https://github.com/strazdinalaura/kickstarter-campaign-brainstation	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-09T20:12:25.245394
https://github.com/RNA-Messenger/brainfart-gm	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	No Version Info	No version specification file found, may cause compatibility issues	2026-02-09T20:12:32.369459
https://github.com/RNA-Messenger/brainfart-gm	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-09T20:12:32.369467
https://github.com/RNA-Messenger/brainfart-gm	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-09T20:12:32.369470
https://github.com/vunderkind/BrainJS	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	No README	Repository lacks a README file, reducing accessibility and understandability	2026-02-09T20:13:02.129283
https://github.com/vunderkind/BrainJS	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-02-09T20:13:02.129330
https://github.com/vunderkind/BrainJS	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	No Version Info	No version specification file found, may cause compatibility issues	2026-02-09T20:13:02.129339
https://github.com/vunderkind/BrainJS	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-09T20:13:02.129348
https://github.com/vunderkind/BrainJS	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-09T20:13:02.129360
https://github.com/vunderkind/BrainJS	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	Insufficient Content	Repository content too short (<50 chars), may be incomplete or non-functional	2026-02-09T20:13:10.543285
https://github.com/ellaneumann/bike_safety_campaign	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-02-09T20:13:12.447548
https://github.com/ellaneumann/bike_safety_campaign	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	No Version Info	No version specification file found, may cause compatibility issues	2026-02-09T20:13:12.447567
https://github.com/ellaneumann/bike_safety_campaign	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-09T20:13:12.447572
https://github.com/ellaneumann/bike_safety_campaign	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-09T20:13:12.447576
https://github.com/MaGnetBearRL/MaGnetBear-Controller-Campaign	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-02-09T20:13:25.331469
https://github.com/MaGnetBearRL/MaGnetBear-Controller-Campaign	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	No Version Info	No version specification file found, may cause compatibility issues	2026-02-09T20:13:25.331481
https://github.com/MaGnetBearRL/MaGnetBear-Controller-Campaign	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-09T20:13:25.331486
https://github.com/MaGnetBearRL/MaGnetBear-Controller-Campaign	Cambridgeshire Parkinsons Incidence from GP to Neurologist Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-09T20:13:25.331489
