Repository	Study	Issue Type	Details	Timestamp
https://github.com/ahmedfawaz879/Parkinson-s-Voice-and-Clinical-Modeling	Parkinson's Progression Markers Initiative	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-02-08T11:41:36.468269
https://github.com/ahmedfawaz879/Parkinson-s-Voice-and-Clinical-Modeling	Parkinson's Progression Markers Initiative	No Version Info	No version specification file found, may cause compatibility issues	2026-02-08T11:41:36.468293
https://github.com/ahmedfawaz879/Parkinson-s-Voice-and-Clinical-Modeling	Parkinson's Progression Markers Initiative	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-08T11:41:36.468300
https://github.com/ahmedfawaz879/Parkinson-s-Voice-and-Clinical-Modeling	Parkinson's Progression Markers Initiative	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-08T11:41:36.468307
https://github.com/jhaker/PPMI	Parkinson's Progression Markers Initiative	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-02-08T11:41:54.828980
https://github.com/jhaker/PPMI	Parkinson's Progression Markers Initiative	No Version Info	No version specification file found, may cause compatibility issues	2026-02-08T11:41:54.829009
https://github.com/jhaker/PPMI	Parkinson's Progression Markers Initiative	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-08T11:41:54.829016
https://github.com/jhaker/PPMI	Parkinson's Progression Markers Initiative	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-08T11:41:54.829020
https://github.com/brian-j-smith/PPMITrialDesign	Parkinson's Progression Markers Initiative	No README	Repository lacks a README file, reducing accessibility and understandability	2026-02-08T11:42:27.693419
https://github.com/brian-j-smith/PPMITrialDesign	Parkinson's Progression Markers Initiative	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-02-08T11:42:27.693431
https://github.com/brian-j-smith/PPMITrialDesign	Parkinson's Progression Markers Initiative	No Version Info	No version specification file found, may cause compatibility issues	2026-02-08T11:42:27.693433
https://github.com/brian-j-smith/PPMITrialDesign	Parkinson's Progression Markers Initiative	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-08T11:42:27.693435
https://github.com/brian-j-smith/PPMITrialDesign	Parkinson's Progression Markers Initiative	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-08T11:42:27.693437
https://github.com/brian-j-smith/PPMITrialDesign	Parkinson's Progression Markers Initiative	Insufficient Content	Repository content too short (<50 chars), may be incomplete or non-functional	2026-02-08T11:42:50.217714
https://github.com/jw592/PPMI	Parkinson's Progression Markers Initiative	No README	Repository lacks a README file, reducing accessibility and understandability	2026-02-08T11:42:56.740845
https://github.com/jw592/PPMI	Parkinson's Progression Markers Initiative	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-02-08T11:42:56.740867
https://github.com/jw592/PPMI	Parkinson's Progression Markers Initiative	No Version Info	No version specification file found, may cause compatibility issues	2026-02-08T11:42:56.740873
https://github.com/jw592/PPMI	Parkinson's Progression Markers Initiative	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-08T11:42:56.740878
https://github.com/jw592/PPMI	Parkinson's Progression Markers Initiative	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-08T11:42:56.740882
https://github.com/jw592/PPMI	Parkinson's Progression Markers Initiative	Insufficient Content	Repository content too short (<50 chars), may be incomplete or non-functional	2026-02-08T11:43:19.219965
https://github.com/Salcidio/parkinson_ppmi	Parkinson's Progression Markers Initiative	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-02-08T11:43:25.919292
https://github.com/Salcidio/parkinson_ppmi	Parkinson's Progression Markers Initiative	No Version Info	No version specification file found, may cause compatibility issues	2026-02-08T11:43:25.919325
https://github.com/Salcidio/parkinson_ppmi	Parkinson's Progression Markers Initiative	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-08T11:43:25.919330
https://github.com/Salcidio/parkinson_ppmi	Parkinson's Progression Markers Initiative	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-08T11:43:25.919336
https://github.com/Salcidio/parkinson_ppmi	Parkinson's Progression Markers Initiative	Insufficient Content	Repository content too short (<50 chars), may be incomplete or non-functional	2026-02-08T11:43:52.123119
https://github.com/Frenda1005/PPMI	Parkinson's Progression Markers Initiative	No README	Repository lacks a README file, reducing accessibility and understandability	2026-02-08T11:44:05.456256
https://github.com/Frenda1005/PPMI	Parkinson's Progression Markers Initiative	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-02-08T11:44:05.456283
https://github.com/Frenda1005/PPMI	Parkinson's Progression Markers Initiative	No Version Info	No version specification file found, may cause compatibility issues	2026-02-08T11:44:05.456316
https://github.com/Frenda1005/PPMI	Parkinson's Progression Markers Initiative	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-08T11:44:05.456321
https://github.com/Frenda1005/PPMI	Parkinson's Progression Markers Initiative	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-08T11:44:05.456325
https://github.com/Frenda1005/PPMI	Parkinson's Progression Markers Initiative	Insufficient Content	Repository content too short (<50 chars), may be incomplete or non-functional	2026-02-08T11:44:27.928051
https://github.com/Hari-P-22121/Parkinsons-3D-MRI-Classifier	Parkinson's Progression Markers Initiative	No Version Info	No version specification file found, may cause compatibility issues	2026-02-08T11:44:34.524261
https://github.com/Hari-P-22121/Parkinsons-3D-MRI-Classifier	Parkinson's Progression Markers Initiative	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-08T11:44:34.524296
https://github.com/Hari-P-22121/Parkinsons-3D-MRI-Classifier	Parkinson's Progression Markers Initiative	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-08T11:44:34.524303
https://github.com/paulinapglz99/ROSMAP_RNASeq_networks	Religious Orders Study	No README	Repository lacks a README file, reducing accessibility and understandability	2026-02-08T11:45:11.399769
https://github.com/paulinapglz99/ROSMAP_RNASeq_networks	Religious Orders Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-02-08T11:45:11.399803
https://github.com/paulinapglz99/ROSMAP_RNASeq_networks	Religious Orders Study	No Version Info	No version specification file found, may cause compatibility issues	2026-02-08T11:45:11.399809
https://github.com/paulinapglz99/ROSMAP_RNASeq_networks	Religious Orders Study	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-08T11:45:11.399816
https://github.com/paulinapglz99/ROSMAP_RNASeq_networks	Religious Orders Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-08T11:45:11.399822
https://github.com/paulinapglz99/ROSMAP_RNASeq_networks	Religious Orders Study	Insufficient Content	Repository content too short (<50 chars), may be incomplete or non-functional	2026-02-08T11:45:33.931194
https://github.com/ChiaChunHou/ROS-MAP-AD-	Religious Orders Study	No README	Repository lacks a README file, reducing accessibility and understandability	2026-02-08T11:46:47.318191
https://github.com/ChiaChunHou/ROS-MAP-AD-	Religious Orders Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-02-08T11:46:47.318213
https://github.com/ChiaChunHou/ROS-MAP-AD-	Religious Orders Study	No Version Info	No version specification file found, may cause compatibility issues	2026-02-08T11:46:47.318219
https://github.com/ChiaChunHou/ROS-MAP-AD-	Religious Orders Study	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-08T11:46:47.318224
https://github.com/ChiaChunHou/ROS-MAP-AD-	Religious Orders Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-08T11:46:47.318228
https://github.com/ChiaChunHou/ROS-MAP-AD-	Religious Orders Study	Insufficient Content	Repository content too short (<50 chars), may be incomplete or non-functional	2026-02-08T11:47:16.196174
https://github.com/ChiaChunHou/ROS-MAP-Alzheimer-s-disease-analysis	Religious Orders Study	No README	Repository lacks a README file, reducing accessibility and understandability	2026-02-08T11:48:29.611699
https://github.com/ChiaChunHou/ROS-MAP-Alzheimer-s-disease-analysis	Religious Orders Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-02-08T11:48:29.611722
https://github.com/ChiaChunHou/ROS-MAP-Alzheimer-s-disease-analysis	Religious Orders Study	No Version Info	No version specification file found, may cause compatibility issues	2026-02-08T11:48:29.611728
https://github.com/ChiaChunHou/ROS-MAP-Alzheimer-s-disease-analysis	Religious Orders Study	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-08T11:48:29.611732
https://github.com/ChiaChunHou/ROS-MAP-Alzheimer-s-disease-analysis	Religious Orders Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-08T11:48:29.611737
https://github.com/ChiaChunHou/ROS-MAP-Alzheimer-s-disease-analysis	Religious Orders Study	Insufficient Content	Repository content too short (<50 chars), may be incomplete or non-functional	2026-02-08T11:48:58.635998
https://github.com/Polster-lab/m6a_regulators_rosmap	Religious Orders Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-02-08T11:49:05.199434
https://github.com/Polster-lab/m6a_regulators_rosmap	Religious Orders Study	No Version Info	No version specification file found, may cause compatibility issues	2026-02-08T11:49:05.199456
https://github.com/Polster-lab/m6a_regulators_rosmap	Religious Orders Study	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-08T11:49:05.199462
https://github.com/Polster-lab/m6a_regulators_rosmap	Religious Orders Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-08T11:49:05.199466
https://github.com/kkkiyomi1/ROSC-S	Religious Orders Study	No Version Info	No version specification file found, may cause compatibility issues	2026-02-08T11:49:23.603746
https://github.com/kkkiyomi1/ROSC-S	Religious Orders Study	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-08T11:49:23.603764
https://github.com/kkkiyomi1/ROSC-S	Religious Orders Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-08T11:49:23.603769
https://github.com/daiqile96/ROSMAP_C2C	Religious Orders Study	No README	Repository lacks a README file, reducing accessibility and understandability	2026-02-08T11:50:49.661361
https://github.com/daiqile96/ROSMAP_C2C	Religious Orders Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-02-08T11:50:49.661399
https://github.com/daiqile96/ROSMAP_C2C	Religious Orders Study	No Version Info	No version specification file found, may cause compatibility issues	2026-02-08T11:50:49.661406
https://github.com/daiqile96/ROSMAP_C2C	Religious Orders Study	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-08T11:50:49.661413
https://github.com/daiqile96/ROSMAP_C2C	Religious Orders Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-08T11:50:49.661418
https://github.com/daiqile96/ROSMAP_C2C	Religious Orders Study	Insufficient Content	Repository content too short (<50 chars), may be incomplete or non-functional	2026-02-08T11:51:18.769806
https://github.com/alexeykolodkin/ROS_model	Religious Orders Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-02-08T11:51:28.720659
https://github.com/alexeykolodkin/ROS_model	Religious Orders Study	No Version Info	No version specification file found, may cause compatibility issues	2026-02-08T11:51:28.720672
https://github.com/alexeykolodkin/ROS_model	Religious Orders Study	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-08T11:51:28.720674
https://github.com/alexeykolodkin/ROS_model	Religious Orders Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-08T11:51:28.720676
https://github.com/LordJpz18/roselyne-pipernos	Religious Orders Study	No README	Repository lacks a README file, reducing accessibility and understandability	2026-02-08T11:52:03.764428
https://github.com/LordJpz18/roselyne-pipernos	Religious Orders Study	No Version Info	No version specification file found, may cause compatibility issues	2026-02-08T11:52:03.764463
https://github.com/LordJpz18/roselyne-pipernos	Religious Orders Study	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-08T11:52:03.764469
https://github.com/LordJpz18/roselyne-pipernos	Religious Orders Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-08T11:52:03.764476
https://github.com/OpenAgricultureFoundation/openag_brain	Religious Orders Study	No Version Info	No version specification file found, may cause compatibility issues	2026-02-08T11:52:40.805141
https://github.com/OpenAgricultureFoundation/openag_brain	Religious Orders Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-08T11:52:40.805163
https://github.com/matrix97317/UniRobot	Religious Orders Study	No Version Info	No version specification file found, may cause compatibility issues	2026-02-08T11:52:58.628125
https://github.com/matrix97317/UniRobot	Religious Orders Study	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-08T11:52:58.628142
https://github.com/matrix97317/UniRobot	Religious Orders Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-08T11:52:58.628146
https://github.com/UTAH-VEXU-Robotics/ros_lib	Religious Orders Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-02-08T11:53:17.703994
https://github.com/UTAH-VEXU-Robotics/ros_lib	Religious Orders Study	No Version Info	No version specification file found, may cause compatibility issues	2026-02-08T11:53:17.704014
https://github.com/UTAH-VEXU-Robotics/ros_lib	Religious Orders Study	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-08T11:53:17.704020
https://github.com/UTAH-VEXU-Robotics/ros_lib	Religious Orders Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-08T11:53:17.704024
https://github.com/BrainCoTech/brainco_hand_ros2	Religious Orders Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-02-08T11:53:37.961777
https://github.com/BrainCoTech/brainco_hand_ros2	Religious Orders Study	No Version Info	No version specification file found, may cause compatibility issues	2026-02-08T11:53:37.961798
https://github.com/BrainCoTech/brainco_hand_ros2	Religious Orders Study	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-08T11:53:37.961804
https://github.com/BrainCoTech/brainco_hand_ros2	Religious Orders Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-08T11:53:37.961808
https://github.com/gaitech-robotics/gaitech-bci	Religious Orders Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-02-08T11:53:59.919901
https://github.com/gaitech-robotics/gaitech-bci	Religious Orders Study	No Version Info	No version specification file found, may cause compatibility issues	2026-02-08T11:53:59.919932
https://github.com/gaitech-robotics/gaitech-bci	Religious Orders Study	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-08T11:53:59.919937
https://github.com/gaitech-robotics/gaitech-bci	Religious Orders Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-08T11:53:59.919941
https://github.com/Mufrad6502/SSVEP-BASED-BCI-SYSTEM	Religious Orders Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-02-08T11:54:18.605660
https://github.com/Mufrad6502/SSVEP-BASED-BCI-SYSTEM	Religious Orders Study	No Version Info	No version specification file found, may cause compatibility issues	2026-02-08T11:54:18.605701
https://github.com/Mufrad6502/SSVEP-BASED-BCI-SYSTEM	Religious Orders Study	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-08T11:54:18.605712
https://github.com/Mufrad6502/SSVEP-BASED-BCI-SYSTEM	Religious Orders Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-08T11:54:18.605718
https://github.com/ECC-BFMC/Brain_ROS	Religious Orders Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-02-08T11:54:39.718528
https://github.com/ECC-BFMC/Brain_ROS	Religious Orders Study	No Version Info	No version specification file found, may cause compatibility issues	2026-02-08T11:54:39.718548
https://github.com/ECC-BFMC/Brain_ROS	Religious Orders Study	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-08T11:54:39.718554
https://github.com/ECC-BFMC/Brain_ROS	Religious Orders Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-08T11:54:39.718559
https://github.com/UGA-AgRobotics/red-rover	Religious Orders Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-02-08T11:55:00.542573
https://github.com/UGA-AgRobotics/red-rover	Religious Orders Study	No Version Info	No version specification file found, may cause compatibility issues	2026-02-08T11:55:00.542606
https://github.com/UGA-AgRobotics/red-rover	Religious Orders Study	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-08T11:55:00.542611
https://github.com/UGA-AgRobotics/red-rover	Religious Orders Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-08T11:55:00.542615
https://github.com/paoloach/ROS-JetBrains-Plugin	Religious Orders Study	No README	Repository lacks a README file, reducing accessibility and understandability	2026-02-08T11:55:34.267839
https://github.com/paoloach/ROS-JetBrains-Plugin	Religious Orders Study	No Version Info	No version specification file found, may cause compatibility issues	2026-02-08T11:55:34.267860
https://github.com/paoloach/ROS-JetBrains-Plugin	Religious Orders Study	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-08T11:55:34.267866
https://github.com/paoloach/ROS-JetBrains-Plugin	Religious Orders Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-08T11:55:34.267870
https://github.com/paoloach/ROS-JetBrains-Plugin	Religious Orders Study	Insufficient Content	Repository content too short (<50 chars), may be incomplete or non-functional	2026-02-08T11:55:56.742438
https://github.com/elizabethkoh/BrainROS	Religious Orders Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-02-08T11:56:03.350913
https://github.com/elizabethkoh/BrainROS	Religious Orders Study	No Version Info	No version specification file found, may cause compatibility issues	2026-02-08T11:56:03.350931
https://github.com/elizabethkoh/BrainROS	Religious Orders Study	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-08T11:56:03.350935
https://github.com/elizabethkoh/BrainROS	Religious Orders Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-08T11:56:03.350938
https://github.com/methylDragon/teleop_twist_brain_bridge	Religious Orders Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-02-08T11:56:21.420485
https://github.com/methylDragon/teleop_twist_brain_bridge	Religious Orders Study	No Version Info	No version specification file found, may cause compatibility issues	2026-02-08T11:56:21.420518
https://github.com/methylDragon/teleop_twist_brain_bridge	Religious Orders Study	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-08T11:56:21.420525
https://github.com/methylDragon/teleop_twist_brain_bridge	Religious Orders Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-08T11:56:21.420530
https://github.com/roshanss163/roshanss163radiology.github.io	Religious Orders Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-02-08T11:56:38.962946
https://github.com/roshanss163/roshanss163radiology.github.io	Religious Orders Study	No Version Info	No version specification file found, may cause compatibility issues	2026-02-08T11:56:38.962973
https://github.com/roshanss163/roshanss163radiology.github.io	Religious Orders Study	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-08T11:56:38.962982
https://github.com/roshanss163/roshanss163radiology.github.io	Religious Orders Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-08T11:56:38.962985
https://github.com/jjangddung/seame_brain	Religious Orders Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-02-08T11:56:58.206235
https://github.com/jjangddung/seame_brain	Religious Orders Study	No Version Info	No version specification file found, may cause compatibility issues	2026-02-08T11:56:58.206258
https://github.com/jjangddung/seame_brain	Religious Orders Study	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-08T11:56:58.206264
https://github.com/jjangddung/seame_brain	Religious Orders Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-08T11:56:58.206268
https://github.com/Costopoulos/NTUA-Robotics-II	Religious Orders Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-02-08T11:57:31.742121
https://github.com/Costopoulos/NTUA-Robotics-II	Religious Orders Study	No Version Info	No version specification file found, may cause compatibility issues	2026-02-08T11:57:31.742146
https://github.com/Costopoulos/NTUA-Robotics-II	Religious Orders Study	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-08T11:57:31.742151
https://github.com/Costopoulos/NTUA-Robotics-II	Religious Orders Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-08T11:57:31.742155
https://github.com/MaidReal/brain	Religious Orders Study	No Version Info	No version specification file found, may cause compatibility issues	2026-02-08T11:58:04.945474
https://github.com/MaidReal/brain	Religious Orders Study	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-08T11:58:04.945505
https://github.com/MaidReal/brain	Religious Orders Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-08T11:58:04.945509
https://github.com/ogonek-spider/ros2	Religious Orders Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-02-08T11:58:25.597293
https://github.com/ogonek-spider/ros2	Religious Orders Study	No Version Info	No version specification file found, may cause compatibility issues	2026-02-08T11:58:25.597327
https://github.com/ogonek-spider/ros2	Religious Orders Study	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-08T11:58:25.597331
https://github.com/ogonek-spider/ros2	Religious Orders Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-08T11:58:25.597335
https://github.com/ChrisChr1/Rosalind	Religious Orders Study	No README	Repository lacks a README file, reducing accessibility and understandability	2026-02-08T11:58:46.042517
https://github.com/ChrisChr1/Rosalind	Religious Orders Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-02-08T11:58:46.042554
https://github.com/ChrisChr1/Rosalind	Religious Orders Study	No Version Info	No version specification file found, may cause compatibility issues	2026-02-08T11:58:46.042561
https://github.com/ChrisChr1/Rosalind	Religious Orders Study	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-08T11:58:46.042568
https://github.com/ChrisChr1/Rosalind	Religious Orders Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-08T11:58:46.042574
https://github.com/ChrisChr1/Rosalind	Religious Orders Study	Insufficient Content	Repository content too short (<50 chars), may be incomplete or non-functional	2026-02-08T11:59:08.653625
https://github.com/Zakhar-the-Robot/brain	Religious Orders Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-02-08T11:59:15.202259
https://github.com/Zakhar-the-Robot/brain	Religious Orders Study	No Version Info	No version specification file found, may cause compatibility issues	2026-02-08T11:59:15.202286
https://github.com/Zakhar-the-Robot/brain	Religious Orders Study	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-08T11:59:15.202292
https://github.com/Zakhar-the-Robot/brain	Religious Orders Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-08T11:59:15.202296
https://github.com/RossRichardson/rossrichardson.github.io	Religious Orders Study	No README	Repository lacks a README file, reducing accessibility and understandability	2026-02-08T11:59:34.212338
https://github.com/RossRichardson/rossrichardson.github.io	Religious Orders Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-02-08T11:59:34.212365
https://github.com/RossRichardson/rossrichardson.github.io	Religious Orders Study	No Version Info	No version specification file found, may cause compatibility issues	2026-02-08T11:59:34.212371
https://github.com/RossRichardson/rossrichardson.github.io	Religious Orders Study	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-08T11:59:34.212376
https://github.com/RossRichardson/rossrichardson.github.io	Religious Orders Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-08T11:59:34.212380
https://github.com/RossRichardson/rossrichardson.github.io	Religious Orders Study	Insufficient Content	Repository content too short (<50 chars), may be incomplete or non-functional	2026-02-08T11:59:56.808356
https://github.com/Lwjcasia/BrainRos	Religious Orders Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-02-08T12:00:03.558569
https://github.com/Lwjcasia/BrainRos	Religious Orders Study	No Version Info	No version specification file found, may cause compatibility issues	2026-02-08T12:00:03.558590
https://github.com/Lwjcasia/BrainRos	Religious Orders Study	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-08T12:00:03.558594
https://github.com/Lwjcasia/BrainRos	Religious Orders Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-08T12:00:03.558596
https://github.com/Lwjcasia/BrainRos	Religious Orders Study	Insufficient Content	Repository content too short (<50 chars), may be incomplete or non-functional	2026-02-08T12:00:29.791464
https://github.com/fyy-e/ROS2_BrainControl_Robot	Religious Orders Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-02-08T12:00:36.290089
https://github.com/fyy-e/ROS2_BrainControl_Robot	Religious Orders Study	No Version Info	No version specification file found, may cause compatibility issues	2026-02-08T12:00:36.290111
https://github.com/fyy-e/ROS2_BrainControl_Robot	Religious Orders Study	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-08T12:00:36.290117
https://github.com/fyy-e/ROS2_BrainControl_Robot	Religious Orders Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-08T12:00:36.290121
https://github.com/fyy-e/ROS2_BrainControl_Robot	Religious Orders Study	Insufficient Content	Repository content too short (<50 chars), may be incomplete or non-functional	2026-02-08T12:01:04.256248
https://github.com/elizabethkoh/BrainROS_dataproc	Religious Orders Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-02-08T12:01:10.905250
https://github.com/elizabethkoh/BrainROS_dataproc	Religious Orders Study	No Version Info	No version specification file found, may cause compatibility issues	2026-02-08T12:01:10.905273
https://github.com/elizabethkoh/BrainROS_dataproc	Religious Orders Study	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-08T12:01:10.905279
https://github.com/elizabethkoh/BrainROS_dataproc	Religious Orders Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-08T12:01:10.905283
https://github.com/cornellev/brain_ros2	Religious Orders Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-02-08T12:01:43.636496
https://github.com/cornellev/brain_ros2	Religious Orders Study	No Version Info	No version specification file found, may cause compatibility issues	2026-02-08T12:01:43.636517
https://github.com/cornellev/brain_ros2	Religious Orders Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-08T12:01:43.636523
https://github.com/El7agAdel/ROS_BrainComputer_Interface	Religious Orders Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-02-08T12:02:02.977017
https://github.com/El7agAdel/ROS_BrainComputer_Interface	Religious Orders Study	No Version Info	No version specification file found, may cause compatibility issues	2026-02-08T12:02:02.977051
https://github.com/El7agAdel/ROS_BrainComputer_Interface	Religious Orders Study	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-08T12:02:02.977059
https://github.com/El7agAdel/ROS_BrainComputer_Interface	Religious Orders Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-08T12:02:02.977064
https://github.com/coreyt429/rover_ros2	Religious Orders Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-02-08T12:02:22.190720
https://github.com/coreyt429/rover_ros2	Religious Orders Study	No Version Info	No version specification file found, may cause compatibility issues	2026-02-08T12:02:22.190754
https://github.com/coreyt429/rover_ros2	Religious Orders Study	No Container	No Docker or container file found, limiting reproducibility across environments	2026-02-08T12:02:22.190759
https://github.com/coreyt429/rover_ros2	Religious Orders Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-02-08T12:02:22.190763
https://github.com/Hanlee0707/rosenstein-family-sprout	Religious Orders Study	No README	Repository lacks a README file, reducing accessibility and understandability	2026-02-08T12:02:40.338776
