Repository	Study	Issue Type	Details	Timestamp
https://github.com/naomihabiblab/HumanDLPFC24	Memory and Aging Project	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2025-12-01T00:29:50.077133
https://github.com/naomihabiblab/HumanDLPFC24	Memory and Aging Project	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T00:29:50.077149
https://github.com/naomihabiblab/HumanDLPFC24	Memory and Aging Project	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T00:29:50.077151
https://github.com/naomihabiblab/HumanDLPFC24	Memory and Aging Project	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-12-01T00:29:50.077153
https://github.com/roger35972134/AlzheimerMap	Memory and Aging Project	No README	Repository lacks a README file, reducing accessibility and understandability	2025-12-01T00:32:01.427819
https://github.com/roger35972134/AlzheimerMap	Memory and Aging Project	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T00:32:01.427830
https://github.com/roger35972134/AlzheimerMap	Memory and Aging Project	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T00:32:01.427831
https://github.com/roger35972134/AlzheimerMap	Memory and Aging Project	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-12-01T00:32:01.427867
https://github.com/roger35972134/AlzheimerMap	Memory and Aging Project	Insufficient Content	Repository content too short (<50 chars), may be incomplete or non-functional	2025-12-01T00:32:38.197438
https://github.com/beratridvanasilturk/AlzheimersReminder	Memory and Aging Project	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2025-12-01T00:34:33.950414
https://github.com/beratridvanasilturk/AlzheimersReminder	Memory and Aging Project	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T00:34:33.950429
https://github.com/beratridvanasilturk/AlzheimersReminder	Memory and Aging Project	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T00:34:33.950432
https://github.com/beratridvanasilturk/AlzheimersReminder	Memory and Aging Project	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-12-01T00:34:33.950434
https://github.com/ChiaChunHou/ROS-MAP-AD-	Memory and Aging Project	No README	Repository lacks a README file, reducing accessibility and understandability	2025-12-01T00:36:47.398208
https://github.com/ChiaChunHou/ROS-MAP-AD-	Memory and Aging Project	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2025-12-01T00:36:47.398218
https://github.com/ChiaChunHou/ROS-MAP-AD-	Memory and Aging Project	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T00:36:47.398220
https://github.com/ChiaChunHou/ROS-MAP-AD-	Memory and Aging Project	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T00:36:47.398221
https://github.com/ChiaChunHou/ROS-MAP-AD-	Memory and Aging Project	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-12-01T00:36:47.398222
https://github.com/ChiaChunHou/ROS-MAP-AD-	Memory and Aging Project	Insufficient Content	Repository content too short (<50 chars), may be incomplete or non-functional	2025-12-01T00:37:34.887643
https://github.com/ChiaChunHou/ROS-MAP-Alzheimer-s-disease-analysis	Memory and Aging Project	No README	Repository lacks a README file, reducing accessibility and understandability	2025-12-01T00:39:30.513164
https://github.com/ChiaChunHou/ROS-MAP-Alzheimer-s-disease-analysis	Memory and Aging Project	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2025-12-01T00:39:30.513179
https://github.com/ChiaChunHou/ROS-MAP-Alzheimer-s-disease-analysis	Memory and Aging Project	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T00:39:30.513182
https://github.com/ChiaChunHou/ROS-MAP-Alzheimer-s-disease-analysis	Memory and Aging Project	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T00:39:30.513184
https://github.com/ChiaChunHou/ROS-MAP-Alzheimer-s-disease-analysis	Memory and Aging Project	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-12-01T00:39:30.513186
https://github.com/ChiaChunHou/ROS-MAP-Alzheimer-s-disease-analysis	Memory and Aging Project	Insufficient Content	Repository content too short (<50 chars), may be incomplete or non-functional	2025-12-01T00:40:17.687134
https://github.com/Nibeth/Mapping-Alzheimers-disease	Memory and Aging Project	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2025-12-01T00:42:13.005504
https://github.com/Nibeth/Mapping-Alzheimers-disease	Memory and Aging Project	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T00:42:13.005523
https://github.com/Nibeth/Mapping-Alzheimers-disease	Memory and Aging Project	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T00:42:13.005527
https://github.com/Nibeth/Mapping-Alzheimers-disease	Memory and Aging Project	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-12-01T00:42:13.005530
https://github.com/EnvejecimientoEnRed/envejecimiento_alzheimer_mapa	Memory and Aging Project	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T00:43:56.710147
https://github.com/EnvejecimientoEnRed/envejecimiento_alzheimer_mapa	Memory and Aging Project	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T00:43:56.710164
https://github.com/EnvejecimientoEnRed/envejecimiento_alzheimer_mapa	Memory and Aging Project	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-12-01T00:43:56.710167
https://github.com/willgocode/alzheimers-diagnosis-mapreduce	Memory and Aging Project	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2025-12-01T00:46:07.177811
https://github.com/willgocode/alzheimers-diagnosis-mapreduce	Memory and Aging Project	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T00:46:07.177828
https://github.com/willgocode/alzheimers-diagnosis-mapreduce	Memory and Aging Project	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T00:46:07.177831
https://github.com/willgocode/alzheimers-diagnosis-mapreduce	Memory and Aging Project	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-12-01T00:46:07.177834
https://github.com/anoopctkm/Alzheimer-s-mapping-US	Memory and Aging Project	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2025-12-01T00:48:19.302826
https://github.com/anoopctkm/Alzheimer-s-mapping-US	Memory and Aging Project	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T00:48:19.302839
https://github.com/anoopctkm/Alzheimer-s-mapping-US	Memory and Aging Project	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T00:48:19.302841
https://github.com/anoopctkm/Alzheimer-s-mapping-US	Memory and Aging Project	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-12-01T00:48:19.302843
https://github.com/anoopctkm/Alzheimer-s-mapping-US	Memory and Aging Project	Insufficient Content	Repository content too short (<50 chars), may be incomplete or non-functional	2025-12-01T00:49:03.110435
https://github.com/mayuan-0117/Alzheimer-s-project-MAPT-and-APPLOF	Memory and Aging Project	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2025-12-01T00:50:58.638031
https://github.com/mayuan-0117/Alzheimer-s-project-MAPT-and-APPLOF	Memory and Aging Project	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T00:50:58.638049
https://github.com/mayuan-0117/Alzheimer-s-project-MAPT-and-APPLOF	Memory and Aging Project	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T00:50:58.638052
https://github.com/mayuan-0117/Alzheimer-s-project-MAPT-and-APPLOF	Memory and Aging Project	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-12-01T00:50:58.638055
https://github.com/bia-amg/AD-Invivo-Amyloid-Mapping	Memory and Aging Project	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2025-12-01T00:53:14.286807
https://github.com/bia-amg/AD-Invivo-Amyloid-Mapping	Memory and Aging Project	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T00:53:14.286818
https://github.com/bia-amg/AD-Invivo-Amyloid-Mapping	Memory and Aging Project	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T00:53:14.286819
https://github.com/bia-amg/AD-Invivo-Amyloid-Mapping	Memory and Aging Project	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-12-01T00:53:14.286820
https://github.com/shuilinggirl/Mapping-Brain-Synergy-Redundancy-Dysfunction-in-Alzheimer-s-Disease	Memory and Aging Project	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2025-12-01T00:55:26.112948
https://github.com/shuilinggirl/Mapping-Brain-Synergy-Redundancy-Dysfunction-in-Alzheimer-s-Disease	Memory and Aging Project	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T00:55:26.112961
https://github.com/shuilinggirl/Mapping-Brain-Synergy-Redundancy-Dysfunction-in-Alzheimer-s-Disease	Memory and Aging Project	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T00:55:26.112964
https://github.com/shuilinggirl/Mapping-Brain-Synergy-Redundancy-Dysfunction-in-Alzheimer-s-Disease	Memory and Aging Project	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-12-01T00:55:26.112966
https://github.com/josealonso21/alzheimer-reminder	Memory and Aging Project	No README	Repository lacks a README file, reducing accessibility and understandability	2025-12-01T00:57:39.259881
https://github.com/josealonso21/alzheimer-reminder	Memory and Aging Project	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2025-12-01T00:57:39.259894
https://github.com/josealonso21/alzheimer-reminder	Memory and Aging Project	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T00:57:39.259896
https://github.com/josealonso21/alzheimer-reminder	Memory and Aging Project	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T00:57:39.259897
https://github.com/josealonso21/alzheimer-reminder	Memory and Aging Project	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-12-01T00:57:39.259899
https://github.com/josealonso21/alzheimer-reminder	Memory and Aging Project	Insufficient Content	Repository content too short (<50 chars), may be incomplete or non-functional	2025-12-01T00:58:26.529578
https://github.com/binmishr/Mapping-the-Prevalence-of-Alzheimer-Disease-Mortality-in-the-USA	Memory and Aging Project	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2025-12-01T01:00:22.457153
https://github.com/binmishr/Mapping-the-Prevalence-of-Alzheimer-Disease-Mortality-in-the-USA	Memory and Aging Project	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T01:00:22.457162
https://github.com/binmishr/Mapping-the-Prevalence-of-Alzheimer-Disease-Mortality-in-the-USA	Memory and Aging Project	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T01:00:22.457164
https://github.com/binmishr/Mapping-the-Prevalence-of-Alzheimer-Disease-Mortality-in-the-USA	Memory and Aging Project	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-12-01T01:00:22.457165
https://github.com/bricemcconnell/Mapping-Sleep-Oscillatory-Events	Memory and Aging Project	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2025-12-01T01:02:37.384489
https://github.com/bricemcconnell/Mapping-Sleep-Oscillatory-Events	Memory and Aging Project	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T01:02:37.384499
https://github.com/bricemcconnell/Mapping-Sleep-Oscillatory-Events	Memory and Aging Project	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T01:02:37.384500
https://github.com/bricemcconnell/Mapping-Sleep-Oscillatory-Events	Memory and Aging Project	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-12-01T01:02:37.384502
https://github.com/santiblas/betavae-xai-ad	Memory and Aging Project	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2025-12-01T01:04:28.996862
https://github.com/santiblas/betavae-xai-ad	Memory and Aging Project	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T01:04:28.996873
https://github.com/santiblas/betavae-xai-ad	Memory and Aging Project	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T01:04:28.996875
https://github.com/ernest431/Geofencing	Memory and Aging Project	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T01:06:18.971146
https://github.com/ernest431/Geofencing	Memory and Aging Project	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T01:06:18.971158
https://github.com/ernest431/Geofencing	Memory and Aging Project	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-12-01T01:06:18.971160
https://github.com/GallinM/Clinical-Patient-Pathway-Map	Memory and Aging Project	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2025-12-01T01:08:31.330138
https://github.com/GallinM/Clinical-Patient-Pathway-Map	Memory and Aging Project	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T01:08:31.330151
https://github.com/GallinM/Clinical-Patient-Pathway-Map	Memory and Aging Project	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T01:08:31.330153
https://github.com/GallinM/Clinical-Patient-Pathway-Map	Memory and Aging Project	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-12-01T01:08:31.330155
https://github.com/RajLabMSSM/Fine_Mapping	Memory and Aging Project	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2025-12-01T01:10:51.593327
https://github.com/RajLabMSSM/Fine_Mapping	Memory and Aging Project	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T01:10:51.593336
https://github.com/RajLabMSSM/Fine_Mapping	Memory and Aging Project	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T01:10:51.593338
https://github.com/RajLabMSSM/Fine_Mapping	Memory and Aging Project	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-12-01T01:10:51.593339
https://github.com/tatsuhikonaito/Trans-ethnic_MHC_fine-mapping_SS	Memory and Aging Project	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2025-12-01T01:13:07.081580
https://github.com/tatsuhikonaito/Trans-ethnic_MHC_fine-mapping_SS	Memory and Aging Project	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T01:13:07.081589
https://github.com/tatsuhikonaito/Trans-ethnic_MHC_fine-mapping_SS	Memory and Aging Project	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T01:13:07.081590
https://github.com/tatsuhikonaito/Trans-ethnic_MHC_fine-mapping_SS	Memory and Aging Project	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-12-01T01:13:07.081591
https://github.com/GP2code/MAPThaplotype	Memory and Aging Project	No README	Repository lacks a README file, reducing accessibility and understandability	2025-12-01T03:53:17.599025
https://github.com/GP2code/MAPThaplotype	Memory and Aging Project	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2025-12-01T03:53:17.599049
https://github.com/GP2code/MAPThaplotype	Memory and Aging Project	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T03:53:17.599051
https://github.com/GP2code/MAPThaplotype	Memory and Aging Project	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T03:53:17.599052
https://github.com/GP2code/MAPThaplotype	Memory and Aging Project	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-12-01T03:53:17.599053
https://github.com/GP2code/MAPThaplotype	Memory and Aging Project	Insufficient Content	Repository content too short (<50 chars), may be incomplete or non-functional	2025-12-01T04:44:09.944261
https://github.com/DamarisVinueza/deberphyton	Memory and Aging Project	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2025-12-01T04:46:06.075622
https://github.com/DamarisVinueza/deberphyton	Memory and Aging Project	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T04:46:06.075633
https://github.com/DamarisVinueza/deberphyton	Memory and Aging Project	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T04:46:06.075634
https://github.com/DamarisVinueza/deberphyton	Memory and Aging Project	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-12-01T04:46:06.075645
https://github.com/sknoth/parkinson-help	Memory and Aging Project	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T04:48:17.587577
https://github.com/sknoth/parkinson-help	Memory and Aging Project	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T04:48:17.587586
https://github.com/sknoth/parkinson-help	Memory and Aging Project	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-12-01T04:48:17.587588
https://github.com/alexCortinaU/parkinson_classification	Memory and Aging Project	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2025-12-01T04:50:14.919570
https://github.com/alexCortinaU/parkinson_classification	Memory and Aging Project	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T04:50:14.919584
https://github.com/alexCortinaU/parkinson_classification	Memory and Aging Project	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T04:50:14.919587
https://github.com/kajuni/Bodily-maps-of-symptoms-and-emotions-in-PD	Memory and Aging Project	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2025-12-01T04:52:27.098830
https://github.com/kajuni/Bodily-maps-of-symptoms-and-emotions-in-PD	Memory and Aging Project	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T04:52:27.098839
https://github.com/kajuni/Bodily-maps-of-symptoms-and-emotions-in-PD	Memory and Aging Project	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T04:52:27.098841
https://github.com/kajuni/Bodily-maps-of-symptoms-and-emotions-in-PD	Memory and Aging Project	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-12-01T04:52:27.098842
https://github.com/khareyash05/Parkinson-s-Disease-Brain-Imaging	Memory and Aging Project	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2025-12-01T04:54:40.527344
https://github.com/khareyash05/Parkinson-s-Disease-Brain-Imaging	Memory and Aging Project	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T04:54:40.527355
https://github.com/khareyash05/Parkinson-s-Disease-Brain-Imaging	Memory and Aging Project	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T04:54:40.527357
https://github.com/khareyash05/Parkinson-s-Disease-Brain-Imaging	Memory and Aging Project	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-12-01T04:54:40.527358
https://github.com/ahmedmoustafa/AfricaPD	Memory and Aging Project	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2025-12-01T04:56:53.349154
https://github.com/ahmedmoustafa/AfricaPD	Memory and Aging Project	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T04:56:53.349165
https://github.com/ahmedmoustafa/AfricaPD	Memory and Aging Project	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T04:56:53.349166
https://github.com/ahmedmoustafa/AfricaPD	Memory and Aging Project	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-12-01T04:56:53.349167
https://github.com/GSC23-HeadHome/HeadHome	Memory and Aging Project	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2025-12-01T04:59:36.871415
https://github.com/GSC23-HeadHome/HeadHome	Memory and Aging Project	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T04:59:36.871433
https://github.com/GSC23-HeadHome/HeadHome	Memory and Aging Project	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T04:59:36.871436
https://github.com/GSC23-HeadHome/HeadHome	Memory and Aging Project	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-12-01T04:59:36.871438
https://github.com/tmi-lab/AD-VD-ChronologicalMapping	Memory and Aging Project	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2025-12-01T05:01:51.405365
https://github.com/tmi-lab/AD-VD-ChronologicalMapping	Memory and Aging Project	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T05:01:51.405379
https://github.com/tmi-lab/AD-VD-ChronologicalMapping	Memory and Aging Project	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T05:01:51.405381
https://github.com/tmi-lab/AD-VD-ChronologicalMapping	Memory and Aging Project	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-12-01T05:01:51.405383
https://github.com/gvnberaldi/Pose2Action	Memory and Aging Project	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T05:03:34.783424
https://github.com/gvnberaldi/Pose2Action	Memory and Aging Project	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T05:03:34.783433
https://github.com/gvnberaldi/Pose2Action	Memory and Aging Project	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-12-01T05:03:34.783434
https://github.com/cenacchi2000/dementia_3d_face_mapping	Memory and Aging Project	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T05:05:11.108043
https://github.com/cenacchi2000/dementia_3d_face_mapping	Memory and Aging Project	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-12-01T05:05:11.108055
https://github.com/sufystudios/facebook-oauth-map-dementia-sufferers	Memory and Aging Project	No README	Repository lacks a README file, reducing accessibility and understandability	2025-12-01T05:07:38.926484
https://github.com/sufystudios/facebook-oauth-map-dementia-sufferers	Memory and Aging Project	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2025-12-01T05:07:38.926502
https://github.com/sufystudios/facebook-oauth-map-dementia-sufferers	Memory and Aging Project	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T05:07:38.926505
https://github.com/sufystudios/facebook-oauth-map-dementia-sufferers	Memory and Aging Project	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T05:07:38.926508
https://github.com/sufystudios/facebook-oauth-map-dementia-sufferers	Memory and Aging Project	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-12-01T05:07:38.926511
https://github.com/sufystudios/facebook-oauth-map-dementia-sufferers	Memory and Aging Project	Insufficient Content	Repository content too short (<50 chars), may be incomplete or non-functional	2025-12-01T05:08:15.950568
https://github.com/swaharoy/carepartners_map	Memory and Aging Project	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T05:09:40.436651
https://github.com/swaharoy/carepartners_map	Memory and Aging Project	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T05:09:40.436662
https://github.com/swaharoy/carepartners_map	Memory and Aging Project	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-12-01T05:09:40.436664
https://github.com/mynevermore/Life-Assistant	Memory and Aging Project	No README	Repository lacks a README file, reducing accessibility and understandability	2025-12-01T05:11:53.323470
https://github.com/mynevermore/Life-Assistant	Memory and Aging Project	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2025-12-01T05:11:53.323488
https://github.com/mynevermore/Life-Assistant	Memory and Aging Project	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T05:11:53.323491
https://github.com/mynevermore/Life-Assistant	Memory and Aging Project	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T05:11:53.323495
https://github.com/mynevermore/Life-Assistant	Memory and Aging Project	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-12-01T05:11:53.323497
https://github.com/mynevermore/Life-Assistant	Memory and Aging Project	Insufficient Content	Repository content too short (<50 chars), may be incomplete or non-functional	2025-12-01T05:12:30.373367
https://github.com/raisarezaa/Hackathon-2025	Memory and Aging Project	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T05:14:00.218552
https://github.com/raisarezaa/Hackathon-2025	Memory and Aging Project	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T05:14:00.218574
https://github.com/raisarezaa/Hackathon-2025	Memory and Aging Project	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-12-01T05:14:00.218577
https://github.com/SpaceTimee/Fusion-JetBrainsMapleMono	Memory and Aging Project	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2025-12-01T05:16:18.705784
https://github.com/SpaceTimee/Fusion-JetBrainsMapleMono	Memory and Aging Project	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T05:16:18.705795
https://github.com/SpaceTimee/Fusion-JetBrainsMapleMono	Memory and Aging Project	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T05:16:18.705796
https://github.com/SpaceTimee/Fusion-JetBrainsMapleMono	Memory and Aging Project	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-12-01T05:16:18.705798
https://github.com/netneurolab/neuromaps	Memory and Aging Project	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T05:17:40.251792
https://github.com/netneurolab/neuromaps	Memory and Aging Project	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-12-01T05:17:40.251809
https://github.com/MICA-MNI/ENIGMA	Memory and Aging Project	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T05:19:00.803260
https://github.com/MICA-MNI/ENIGMA	Memory and Aging Project	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T05:19:00.803278
https://github.com/xeden3/joplin-plugin-kity-minder	Memory and Aging Project	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T05:20:48.479402
https://github.com/xeden3/joplin-plugin-kity-minder	Memory and Aging Project	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T05:20:48.479411
https://github.com/xeden3/joplin-plugin-kity-minder	Memory and Aging Project	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-12-01T05:20:48.479412
https://github.com/connectomicslab/connectomemapper3	Memory and Aging Project	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T05:22:18.162512
https://github.com/connectomicslab/connectomemapper3	Memory and Aging Project	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-12-01T05:22:18.162523
https://github.com/Aryia-Behroziuan/neurons	Memory and Aging Project	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2025-12-01T05:24:31.440485
https://github.com/Aryia-Behroziuan/neurons	Memory and Aging Project	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T05:24:31.440504
https://github.com/Aryia-Behroziuan/neurons	Memory and Aging Project	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T05:24:31.440507
https://github.com/Aryia-Behroziuan/neurons	Memory and Aging Project	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-12-01T05:24:31.440510
https://github.com/sina-mansour/UKB-connectomics	Memory and Aging Project	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2025-12-01T05:26:43.167981
https://github.com/sina-mansour/UKB-connectomics	Memory and Aging Project	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T05:26:43.168000
https://github.com/sina-mansour/UKB-connectomics	Memory and Aging Project	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T05:26:43.168003
https://github.com/sina-mansour/UKB-connectomics	Memory and Aging Project	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-12-01T05:26:43.168005
https://github.com/dolphin-in-a-coma/multi-task-cnn-eeg-emotion	Memory and Aging Project	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T05:28:24.751062
https://github.com/dolphin-in-a-coma/multi-task-cnn-eeg-emotion	Memory and Aging Project	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T05:28:24.751081
https://github.com/dolphin-in-a-coma/multi-task-cnn-eeg-emotion	Memory and Aging Project	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-12-01T05:28:24.751084
https://github.com/murraylab/brainsmash	Memory and Aging Project	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T05:30:07.977916
https://github.com/murraylab/brainsmash	Memory and Aging Project	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T05:30:07.977927
https://github.com/murraylab/brainsmash	Memory and Aging Project	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-12-01T05:30:07.977929
