Study Name	Abbreviation	Diseases Included	Repository Link	Owner	Contributors	Languages	Biomedical Relevance	Code Summary	Data Types	Tooling
The Caerphilly Prospective Study	CaPS	Cardiovascular Disease; Dementia; Aging	https://github.com/deands1073/Parkinson-s-Capstone	deands1073	deands1073		YES - This repository is directly focused on Parkinson's disease prediction using machine learning models applied to clinical and biomedical data from the Michael J. Fox Foundation, making it highly relevant to neurodegenerative disease research and clinical applications.	This project develops machine learning models to predict Parkinson's disease using curated data from the Michael J. Fox Foundation, specifically avoiding subjective measures like UPDRS in favor of objective metrics. The study implements various classification algorithms with Random Forest achieving 85% accuracy, which exceeds current physician diagnostic accuracy rates.	Demographic data, clinical data, biological data, genetic data, and DaTscan neuroimaging data (specifically caudate region measurements).	Not specified in the available repository information (only the README abstract is provided, which doesn't mention specific programming languages, frameworks, or machine learning libraries used).
The Caerphilly Prospective Study	CaPS	Cardiovascular Disease; Dementia; Aging	https://github.com/NancyYan21/capstone_project_NY	NancyYan21	NancyYan21	Jupyter Notebook	NO - Based on the available repository information, there is insufficient content to determine biomedical relevance. The repository only contains links to a video presentation and slides without any description of the project's purpose or domain.	Cannot provide a meaningful code summary as the repository appears to contain only external links to a YouTube video presentation and Google Slides presentation. No actual code, project description, or technical documentation is visible in the provided content.	Not specified in the available repository information.	Not specified in the available repository information.
The Caerphilly Prospective Study	CaPS	Cardiovascular Disease; Dementia; Aging	https://github.com/jayant1818/Capstone-Project-Group-91--Designing-an-appsuite-for-early-detection-of-Parkinson-s-disease	jayant1818	jayant1818	Jupyter Notebook	YES - This repository is directly focused on Parkinson's disease, which is a major neurodegenerative disorder. The project aims to develop an application suite for early detection of Parkinson's disease, making it highly relevant to biomedical research and healthcare applications for neurological conditions.	Based on the repository title, this appears to be a capstone project focused on designing an application suite for the early detection of Parkinson's disease. The project likely involves developing software tools or mobile applications that can assist in identifying early signs or symptoms of Parkinson's disease in patients.	Not specified in the available repository information.	Not specified in the available repository information.
The Caerphilly Prospective Study	CaPS	Cardiovascular Disease; Dementia; Aging	https://github.com/RameesaNasrin/Capstone-Project_-Prediction-of-Unified-Parkinson-s-Disease-Rating-Scale-UPDRS-with-voice-measures-	RameesaNasrin	RameesaNasrin	Jupyter Notebook	YES - This repository is directly focused on Parkinson's disease, a major neurodegenerative disorder. It aims to predict UPDRS scores (Unified Parkinson's Disease Rating Scale) using voice measures, which is a clinical assessment tool for monitoring Parkinson's disease progression and severity.	This project develops regression models to predict motor and total UPDRS scores for Parkinson's disease patients using voice-based biomarkers. The system takes 16 voice measures (including jitter, shimmer, and harmonic-to-noise ratio) as input to predict disease severity scores, enabling non-invasive remote monitoring of Parkinson's disease progression.	Voice/audio data (specifically voice measures including jitter, shimmer, harmonic-to-noise ratio), clinical assessment scores (motor_UPDRS and total_UPDRS)	Not specified in the available repository information.
The Caerphilly Prospective Study	CaPS	Cardiovascular Disease; Dementia; Aging	https://github.com/royc0003/PEAR-NTU-Capstone-Project	royc0003	royc0003		YES - This repository is biomedically relevant as it focuses on developing a healthcare application specifically designed to assist caregivers in providing optimal care to patients with dementia, which is a neurodegenerative disease. The system implements person-centered care approaches for dementia management in care centers.	This is a React Native mobile application called PEAR (Person-Centred Care system) that serves as a centralized care center management system for dementia patients. The application helps caregivers provide person-centered care by offering visibility into patient needs and facilitating communication between different stakeholders including supervisors, game therapists, guardians, administrators, and doctors.	Not specified in the available repository information.	React Native, Expo framework, mobile application development technologies (migrated from native Android).
The Caerphilly Prospective Study	CaPS	Cardiovascular Disease; Dementia; Aging	https://github.com/ForeverKuku/CapstoneProjectDementiaCareApp	ForeverKuku	Faithswen; ForeverKuku; Kellen-ira	JavaScript	YES - This repository is biomedically relevant as it is specifically a dementia care application, which directly relates to neurodegenerative diseases and healthcare applications for neurological conditions.	This is a React Native mobile application designed for dementia care, built using the Expo framework. The app appears to include features like notifications, voice interaction, location services, calendar functionality, and Firebase integration for data storage and management.	Not specified in the available repository information.	React Native, Expo, Firebase/Firestore, React Navigation, AsyncStorage, Notifee (notifications), React Native Voice, Expo Location, Expo Notifications, Expo Speech, React Native Calendars, React Native Document Picker, Feather Icons
The Caerphilly Prospective Study	CaPS	Cardiovascular Disease; Dementia; Aging	https://github.com/michelpf/mldn-capstone-dementia-prediction	michelpf	michelpf	Jupyter Notebook	YES - This repository is directly focused on dementia classification using biological, socio-economic, educational, and cognitive test attributes. It specifically works with dementia prediction, which is a major neurodegenerative condition, and uses brain imaging data (MRI) along with cognitive assessments (MMSE, CDR tests) for classification purposes.	This project implements machine learning algorithms (Random Forest and Support Vector Machines) to classify patients into dementia and control groups using a comprehensive set of features. The code processes data from the OASIS Brains project containing 373 samples with biological, socio-economic, educational, and cognitive attributes to achieve over 90% sensitivity and 95% AUC in dementia prediction.	MRI data (brain imaging), cognitive test scores (MMSE, CDR), demographic data (age, sex, education level), socio-economic status, neuroanatomical measurements (estimated intracranial volume, normalized whole brain volume, Atlas scaling factor).	Python 3.5+, NumPy, Pandas, matplotlib, seaborn, scikit-learn, Jupyter Notebook, LaTeX (for documentation). Data sourced from OASIS Brains project and Kaggle.
The Caerphilly Prospective Study	CaPS	Cardiovascular Disease; Dementia; Aging	https://github.com/tgrey2024/capstone	tgrey2024	tgrey2024	JavaScript	YES - This repository is biomedically relevant as it specifically addresses cognitive impairments, dementia, and memory-related neurological conditions. The application is designed for reminiscence therapy, which is a recognized therapeutic intervention for seniors with dementia and other cognitive disorders to improve memory recall, cognitive function, and overall wellbeing.	Remineez is a Django-based digital scrapbook web application that allows users to create personalized memory aids for seniors with dementia and cognitive impairments. The app enables authenticated users to build individualized scrapbooks containing photos, songs, and other memory triggers to support reminiscence therapy and improve communication between patients and their caregivers.	Photos, songs, newspaper articles, videos, and other multimedia memory aids/mementos used for reminiscence therapy.	Django (Python web framework), Heroku (deployment platform), HTML/CSS for frontend, and various web development technologies for authentication, CRUD operations, and database management.
The Caerphilly Prospective Study	CaPS	Cardiovascular Disease; Dementia; Aging	https://github.com/CarlosC27/Aegeliss-Capstone-Project	CarlosC27	CarlosC27		YES - This repository is biomedically relevant as it specifically focuses on enhancing the well-being of individuals with dementia, which is a neurodegenerative condition. The project aims to develop healthcare applications and interventions for neurological conditions affecting older adults.	This appears to be a capstone project repository for UW Information School students collaborating with Aegeliss, a company focused on dementia care. The project aims to develop meaningful engagement activities and comfort products for older adults with dementia and their caregivers to improve quality of life and foster connection.	Not specified in the available repository information.	Not specified in the available repository information.
The Caerphilly Prospective Study	CaPS	Cardiovascular Disease; Dementia; Aging	https://github.com/danderfer/Comp_Sci_Sem_2	danderfer	danderfer	Python	"NO. This repository contains the script from the ""Bee Movie"" animated film and appears to be a general computer science semester project with no relation to biomedical research, neuroscience, brain imaging, or healthcare applications."	"This repository appears to be a computer science semester project that contains the full script text from the animated movie ""Bee Movie."" The content shows no actual code implementation, only the movie dialogue and scene descriptions starting from the opening sequence."	Not specified in the available repository information.	Not specified in the available repository information.
The Caerphilly Prospective Study	CaPS	Cardiovascular Disease; Dementia; Aging	https://github.com/CAPRDZV/Capsulepaper	CAPRDZV	cymqqqq		"YES - The repository includes a paper specifically about ""Accurate reconstruction of image stimuli from human fMRI based on the decoding model with capsule network architecture"" which directly relates to brain imaging and neuroimaging analysis using fMRI data."	This repository is a collection of research papers, tutorials, and implementation resources focused on Capsule Networks, a neural network architecture proposed by Geoffrey Hinton. colleagues. It serves as a comprehensive reference hub containing academic papers, blog tutorials, video explanations, and code implementations across multiple frameworks for both dynamic routing and EM routing variants of capsule networks.	fMRI data, MNIST dataset, CIFAR dataset, Fashion-MNIST dataset, traffic sign data	TensorFlow, PyTorch, Keras, Chainer, Torch, MXNet, CNTK, Lasagne, Matlab, R, JavaScript, Vulcan, CUDA
The Caerphilly Prospective Study	CaPS	Cardiovascular Disease; Dementia; Aging	https://github.com/PrasoonPratham/brainrot-lang	PrasoonPratham	PrasoonPratham	C++	"NO. This is a novelty programming language called ""SkibidiLang"" that uses internet slang and meme terminology as syntax keywords. It has no connection to biomedical research, neuroscience, brain imaging, or any healthcare applications - it's purely a recreational programming language project."	"SkibidiLang is a meme-based programming language that replaces traditional programming keywords with internet slang terms (e.g., ""yap"" for print, ""bruh"" for function, ""pookie"" for variable). The language is built using LLVM for compilation and supports basic programming constructs like variables, control flow, loops, and functions with plans to add arrays, classes, and error handling."	Not specified in the available repository information beyond basic data types mentioned in limitations.	LLVM, CMake 3.20+, C++17 compatible compiler, LLVM IR for code generation, standard build tools (make).
The Caerphilly Prospective Study	CaPS	Cardiovascular Disease; Dementia; Aging	https://github.com/changspencer/Tumor-CapsNet	changspencer	changspencer; CameronFredrickson; jakep11	Jupyter Notebook	YES - This repository is directly biomedically relevant as it focuses on brain tumor classification using MRI data, which is a critical application in medical imaging and neurological healthcare for diagnosing and categorizing brain tumors.	"This repository implements a Capsule Network (CapsNet) architecture for classifying different types of brain tumors from MRI images. The project aims to reproduce results from Afshar et al.'s paper ""Brain Tumor Type Classification via Capsule Networks"" and achieve classification accuracy within 0.5% of their reported 86.56% performance."	Brain tumor MRI data	Keras v2.0+, NumPy v1.13+, CapsNet-Keras implementation
The Caerphilly Prospective Study	CaPS	Cardiovascular Disease; Dementia; Aging	https://github.com/ericabusch/tphate_analysis_capsule	ericabusch	ericabusch	Jupyter Notebook	YES - This repository is directly relevant to biomedical research as it focuses on brain imaging analysis and neuroimaging data processing. It presents T-PHATE, a manifold learning algorithm specifically designed to analyze fMRI brain data to understand brain state dynamics and neural signatures of higher-order cognition.	This code implements T-PHATE (temporal potential of heat diffusion for affinity-based transition embedding), a multi-view manifold learning algorithm for analyzing brain state trajectories from fMRI data. The repository provides a complete analysis pipeline that applies dimensionality reduction to neuroimaging data, performs event segmentation using Hidden Markov Models, and evaluates how well the learned representations capture static and dynamic properties of brain states during cognitive tasks.	fMRI (functional magnetic resonance imaging) data, neuroimaging time series data, movie stimulus labels, localizer stimulus data, behavioral boundary annotations from human raters	Python, T-PHATE algorithm package, Hidden Markov Models (HMM), Support Vector Classifier (SVC), conda environment management, SLURM job submission system, dead-simple queue for HPC parallelization, scikit-learn (implied for SVC), numpy/scipy (implied for data processing)
The Caerphilly Prospective Study	CaPS	Cardiovascular Disease; Dementia; Aging	https://github.com/SSShawnJ/Capstone-Brainwave_Controller	SSShawnJ	SSShawnJ; JieJeanL; LAwRenCEKK	Python	YES - This repository is biomedically relevant as it involves EEG (electroencephalography) brainwave data collection and analysis for brain-computer interface applications. It uses the Muse headband to capture neural signals and applies machine learning to classify different brain states or intentions, which relates directly to neuroscience and brain signal processing.	This code implements a brain-computer interface system that captures EEG brainwave data from a Muse headband and uses machine learning classifiers (primarily SVM) to decode user intentions for directional control (stop, left, right, forward). The system bridges Muse data via OSC protocol to a Python server that processes and classifies the neural signals in real-time.	EEG (electroencephalography) brainwave data collected from Muse headband sensors, stored in CSV format.	Muse Developer tools, Muse headband (2014), Python, OSC (Open Sound Control) protocol, SVM (Support Vector Machine) classifier, scikit-learn (implied), Bluetooth connectivity, macOS development environment.
The Caerphilly Prospective Study	CaPS	Cardiovascular Disease; Dementia; Aging	https://github.com/PeZeqo/capstone_pokemon_bci	PeZeqo	PeZeqo; salzaabi; zeleznikm1	Jupyter Notebook	YES - This repository is biomedically relevant as it involves Brain-Computer Interface (BCI) technology, which is directly related to neuroscience and brain signal analysis. BCI systems are commonly used in biomedical research for studying brain activity, developing assistive technologies for neurological conditions, and creating therapeutic applications for brain disorders.	This is a capstone project that combines Pokemon gaming with Brain-Computer Interface (BCI) technology. The code appears to use PyBoy (a Game Boy emulator) integrated with BCI systems to create an interactive gaming experience controlled by brain signals.	Not specified in the available repository information.	- Python 3.8 - PyBoy (Game Boy emulator) - SDL2 (Simple DirectMedia Layer) - Git version control - pip package manager - Various Python libraries (referenced in Requirements.txt but not detailed in the visible content)
The Caerphilly Prospective Study	CaPS	Cardiovascular Disease; Dementia; Aging	https://github.com/salsbeas/BrainStationCapstone	salsbeas	salsbeas	Jupyter Notebook	NO - This repository is focused on animal shelter data analysis for predicting dog adoption outcomes, not biomedical research. While it involves data analysis, it is specifically aimed at helping animal shelters understand factors that influence pet adoption rates rather than addressing any medical, clinical, or biomedical research questions.	This project analyzes Austin Animal Shelter data to predict dog adoption outcomes using various machine learning approaches including logistic regression, neural networks, and boosting methods. The code combines tabular shelter data (intake/outcome records) with image analysis for dog breed classification, ultimately building models to predict whether dogs will be adopted versus transferred to other facilities.	Animal shelter tabular data (CSV files with intake/outcome records), dog breed images (20,580 images across 120 dog breeds), and shelter operational data from Austin, Texas and King County.	Jupyter Notebooks, Tableau (for EDA and visualizations), Statsmodels (logistic regression), Scikit-Learn (various ML models), Neural Networks, Transfer Learning (for image classification), Python, Kaggle datasets, and dataworld.com datasets.
The Caerphilly Prospective Study	CaPS	Cardiovascular Disease; Dementia; Aging	https://github.com/AryaPatel1111/Brain-Tumor-CapsNet	AryaPatel1111	AryaPatel1111	Jupyter Notebook	YES - This repository is biomedically relevant as it focuses on brain tumor classification, which is directly related to medical/clinical data analysis for brain disorders and neurological conditions.	This repository implements a Capsule Network (CapsNet) architecture specifically designed for classifying brain tumors into different categories. The project applies deep learning techniques to medical imaging data to assist in the automated diagnosis and categorization of brain tumors.	Not specified in the available repository information.	Not specified in the available repository information.
The Caerphilly Prospective Study	CaPS	Cardiovascular Disease; Dementia; Aging	https://github.com/thingkilia2507/Brain_BangkitCapstoneProject	thingkilia2507	thingkilia2507; philipalexander01; celine-setyawan; millerama17; jefriismail; nandosultan258	Jupyter Notebook	YES - This repository is biomedically relevant as it focuses on mental health care applications. Mental health disorders are a significant biomedical concern, and the project aims to provide digital solutions for mental health problems, treatment accessibility, and patient care in Indonesia.	"This is a capstone project called ""SoulMood"" that develops a mobile mental health care application for Indonesian users. The project aims to provide accessible, affordable, and confidential mental health support through a digital platform that can help users anywhere and anytime."	Not specified in the available repository information.	Based on the repository structure mentioned, the project uses Android development tools, Cloud Computing services, and Machine Learning frameworks, though specific packages and technologies are not detailed in the main README content provided.
The Caerphilly Prospective Study	CaPS	Cardiovascular Disease; Dementia; Aging	https://github.com/kanchitank/AWS-MLE-Nanodegree-Capstone	kanchitank	kanchitank	HTML	YES - This repository is biomedically relevant as it focuses on brain tumor detection using medical imaging data. It specifically deals with brain MRI image analysis for detecting tumorous vs non-tumorous brain conditions, which directly relates to medical/clinical data analysis for brain disorders and neuroimaging applications.	This project implements a Convolutional Neural Network (CNN) using VGG19 architecture to detect brain tumors from MRI images. The code processes a dataset of 253 grayscale brain MRI images (155 tumorous, 98 non-tumorous) and trains a deep learning model to classify whether brain scans contain tumors or not.	Brain MRI images (grayscale), medical imaging data	TensorFlow, OpenCV (cv2), imutils, shutil, AWS SageMaker, Jupyter Notebooks, AWS S3, Kaggle datasets, VGG19 CNN architecture
The Caerphilly Prospective Study	CaPS	Cardiovascular Disease; Dementia; Aging	https://github.com/alperensert/capsolver_python	alperensert	alperensert; laika-cosmonaut	Python	NO. This repository is a Python package for solving CAPTCHAs (automated tests to distinguish humans from bots) using the CapSolver.com service. It has no relation to biomedical research, neuroscience, brain imaging, or healthcare applications.	This is a Python wrapper library for the CapSolver.com CAPTCHA-solving service that provides programmatic access to solve various types of CAPTCHAs including reCAPTCHA, FunCaptcha, HCaptcha, and image-to-text challenges. The library allows developers to integrate automated CAPTCHA solving capabilities into their applications by submitting CAPTCHA tasks and retrieving solutions through the CapSolver API.	Image data (for image-to-text CAPTCHAs), web form data, CAPTCHA tokens and responses.	Python 3, CapSolver.com API, pip package manager.
The Caerphilly Prospective Study	CaPS	Cardiovascular Disease; Dementia; Aging	https://github.com/EddieAmaitum/BrainStation_capstone_project	EddieAmaitum	EddieAmaitum	Jupyter Notebook	NO - This repository is focused on taxi demand prediction for ride-sharing services like Uber, which is a transportation/business analytics project unrelated to biomedical research, healthcare, or neuroscience applications.	This project builds a machine learning model to predict taxi demand per hour by location using NYC taxi trip data. The goal is to help ride-sharing companies optimize driver allocation to high-demand areas and times, potentially reducing wait times by up to 20% and improving customer satisfaction.	NYC Taxi & Limousine Commission (TLC) Trip Records data including pickup/dropoff timestamps, location IDs, trip distances, fare amounts, passenger counts, and payment information.	Python, Poetry, Conda, VSCode, Git/GitHub, LightGBM, XGBoost, Hopsworks (feature store), GitHub Actions, Streamlit, time series analysis tools, and machine learning libraries for model training and evaluation.
The Caerphilly Prospective Study	CaPS	Cardiovascular Disease; Dementia; Aging	https://github.com/BobSheehan23/MacroAndMarkets-BrainStationCapstone	BobSheehan23	BobSheehan23	Jupyter Notebook	NO - This repository is focused on financial market analysis and tactical asset allocation for investment optimization. It deals with economic indicators, stock market data, and financial modeling, which are not related to biomedical research, neuroscience, or healthcare applications.	This project creates a machine learning model to help non-expert investors optimize their investment choices through tactical asset allocation. The code uses various ML techniques including supervised learning, clustering, and potentially RNNs/LSTMs to identify relationships between economic indicators and market regimes for better investment decision-making.	Economic indicators (GDP growth rates, unemployment rates, inflation rates, interest rates, consumer confidence indices, manufacturing indices), financial market data (stock prices, trading volumes, market indices like S&P 500, bond yields, commodity prices), and alternative data sources (web traffic data, satellite imagery, credit card transactions, mobile app usage statistics).	Python (based on code snippets shown), machine learning algorithms for supervised learning (regression and classification), unsupervised learning (clustering), Recurrent Neural Networks (RNNs), Long Short-Term Memory (LSTM) networks, and data sources from World Bank, IMF, OECD, Yahoo Finance, Google Finance, and Alpha Vantage.
The Caerphilly Prospective Study	CaPS	Cardiovascular Disease; Dementia; Aging	https://github.com/zairdon20/Last-capstone	zairdon20	zairdon20	CSS	NO - This is a general web development capstone project focused on building HTML, CSS, and JavaScript skills. It has no connection to biomedical research, neuroscience, brain imaging, or healthcare applications.	This is a student's first capstone project for a web development course (Microverse) designed to demonstrate proficiency in front-end web technologies. The project appears to be a static website built to showcase HTML, CSS, and JavaScript skills with both desktop and mobile responsive design.	Not specified in the available repository information.	HTML, CSS, JavaScript, Visual Studio Code, GitHub Pages (for live demo hosting), Loom (for demo video recording).
The Caerphilly Prospective Study	CaPS	Cardiovascular Disease; Dementia; Aging	https://github.com/matthewjung04/brainstation-capstone	matthewjung04	matthewjung04	JavaScript	"NO - This is a general productivity application called ""TimeZest/TaskMaster"" that focuses on AI-powered scheduling and task management for everyday use. It is not related to biomedical research, neuroscience, brain disorders, or healthcare applications."	TimeZest (also called TaskMaster) is an AI-powered scheduling and task management web application that helps users organize their daily tasks and work events. The application uses MongoDB GenAI to create scheduling suggestions based on previous tasks and user preferences, and provides automated reminders for upcoming meetings and tasks.	Not specified in the available repository information.	JavaScript, React with Vite, Sass, Node.js, Express.js, MongoDB, npm, axios, calendar libraries (react-big-calendar, json-calendar), moment.js, react-router-dom, dotenv, Figma (for design), Postman/Thunder Client (for API testing).
The Caerphilly Prospective Study	CaPS	Cardiovascular Disease; Dementia; Aging	https://github.com/danielseanlogan/brainstation_capstone	danielseanlogan	danielseanlogan	Jupyter Notebook	YES - This repository is biomedically relevant as it focuses on medical image analysis for skin cancer detection and classification. The project involves developing CNN models to assess cancer risk and classify different types of skin lesions, which is directly related to clinical dermatology and medical diagnosis.	This project implements two CNN-based classification tasks for analyzing skin lesion images. The first model performs binary classification to determine whether a lesion suggests elevated cancer risk, while the second model performs multi-class classification to identify the specific type of skin lesion. The workflow includes data acquisition, EDA, image preprocessing, model development, training, and evaluation.	Skin lesion images and associated metadata	CNN (Convolutional Neural Networks), Python, Tableau, Anaconda, Google Drive API (for data retrieval), image preprocessing libraries
The Caerphilly Prospective Study	CaPS	Cardiovascular Disease; Dementia; Aging	https://github.com/matthewjung04/brainstation-capstone-backend	matthewjung04	matthewjung04	JavaScript	"NO - This is a general task scheduling and time management application called ""TaskMaster"" that uses AI to help users organize meetings, deadlines, and daily tasks. It has no connection to biomedical research, neuroscience, brain disorders, or healthcare applications."	This is the backend API for TaskMaster, a scheduling application that uses MongoDB GenAI to provide automated scheduling suggestions for daily tasks and work events. The backend provides REST endpoints for users to create, read, update, and delete calendar events and schedules, with features for automated reminders and AI-powered scheduling recommendations.	Calendar/scheduling data (events, start/end times, repeat patterns, user schedules)	Node.js, Express.js, MongoDB, JavaScript, npm, axios, cors, dotenv, express-async-handler, joi, json-calendar, nodemon, object-assign, uuid, winston, Postman, Thunder Client, Vite
The Caerphilly Prospective Study	CaPS	Cardiovascular Disease; Dementia; Aging	https://github.com/NacMed94/Capstone-project-Brainstation	NacMed94	NacMed94	Jupyter Notebook	YES - This repository analyzes the MIMIC IV dataset, which is a widely-used critical care database containing de-identified health data from ICU patients. The project focuses on predicting hospital occupancy by department and involves prescription data analysis using medical classification systems (ATC codes), making it directly relevant to clinical data analysis and healthcare applications.	This project predicts hospital occupancy by department using patient data from the MIMIC IV critical care database. The code processes prescription data by categorizing medications using the ATC (Anatomical Therapeutic Chemical) classification system, performs data cleaning and feature engineering, and applies machine learning models (logistic regression and random forests) to make occupancy predictions.	Clinical data from MIMIC IV dataset, prescription data, medication records from emergency department (medrecon table) and hospital dataset (prescriptions table), NDC (National Drug Code) mappings, ATC classification codes	Python (for data analysis and machine learning), R (for NDC mapping script), logistic regression, random forests, NDC mapping tools (ndc_map script from external GitHub repository), MIMIC IV database
The Caerphilly Prospective Study	CaPS	Cardiovascular Disease; Dementia; Aging	https://github.com/alexmihalache/Football-Analytics-Capstone---BrainStation-Final-Project	alexmihalache	alexmihalache	Jupyter Notebook	NO. This repository is focused on football (soccer) analytics and predicting player transfer performance, which is a sports analytics project unrelated to biomedical research, neuroscience, or healthcare applications.	This is a data science capstone project that aims to predict how a football player may perform when transferring to a new team. The project involves analyzing football match data, creating features from player actions, and building machine learning models to forecast transfer success using metrics like expected threat (xT) and VAEP (Valuing Actions by Estimating Probabilities).	Football match data including player actions, pitch zones, and performance metrics (xT and VAEP scores).	SoccerAction Library, Python machine learning pipelines, GridSearch for hyperparameter optimization, S3 for data storage, and standard data science tools for preprocessing and model evaluation.
The Caerphilly Prospective Study	CaPS	Cardiovascular Disease; Dementia; Aging	https://github.com/aylesse/Drug_Target_Discovery_Capstone	aylesse	aylesse	Jupyter Notebook	YES - This repository is biomedically relevant as it focuses on drug target discovery specifically for brain regions, which directly relates to neurological and neurodegenerative disease research and therapeutic development.	This project combines web-scraping techniques with machine learning algorithms to identify potential drug targets that are enriched or concentrated in specific regions of the brain. It was developed as a capstone project for the Data Incubator Fellowship program, focusing on computational approaches to pharmaceutical research for neurological applications.	Not specified in the available repository information.	Not specified in the available repository information.
The Caerphilly Prospective Study	CaPS	Cardiovascular Disease; Dementia; Aging	https://github.com/liaojdl/Unimelb_2019_Capstone_A_virtual_reality_based_brain_machine_interface_development	liaojdl	liaojdl	MATLAB	YES - This repository is biomedically relevant as it focuses on brain-machine interface (BMI) development, which is directly related to neuroscience and neurological applications. Brain-machine interfaces are used in medical contexts for treating neurological conditions, assisting patients with motor disabilities, and advancing our understanding of brain function.	This repository contains a capstone project from the University of Melbourne (2019) that develops a virtual reality-based brain-machine interface system. The project likely combines VR technology with brain signal processing to create an interactive system that can interpret neural activity and translate it into virtual reality interactions.	Not specified in the available repository information.	Not specified in the available repository information.
The Caerphilly Prospective Study	CaPS	Cardiovascular Disease; Dementia; Aging	https://github.com/aduk4u/Multi-Lane-Atrous-Feature-Fusion-Capsule-Network-with-CLAHE	aduk4u	aduk4u	Python	YES - This repository is directly biomedically relevant as it focuses on brain tumor classification from MRI images using deep learning techniques. It specifically addresses medical image analysis for neurological conditions and aims to support radiologists in medical diagnostics.	This code implements MLAF-CapsNet (Multi-Lane Atrous Feature Fusion Capsule Network), a deep learning framework for automated brain tumor classification from MRI images. The method combines capsule networks with atrous convolutions and CLAHE (Contrast Limited Adaptive Histogram Equalization) to improve feature extraction and classification accuracy compared to traditional CNNs and baseline capsule networks.	MRI images (brain tumor datasets including both whole brain tumor and segmented tumor datasets)	Capsule Networks (CapsNet), CLAHE (Contrast Limited Adaptive Histogram Equalization), Atrous convolutions, Python, Jupyter Notebook, Keras (based on modification of CapsNet-Keras implementation)
The Caerphilly Prospective Study	CaPS	Cardiovascular Disease; Dementia; Aging	https://github.com/Hadrien-Cornier/Maxtrix_Capsules_with_EM_routing	Hadrien-Cornier	Hadrien-Cornier		NO - This repository is focused on a general computer vision neural network architecture (Matrix Capsules with EM routing) from Google Brain's ICLR 2018 submission. While computer vision techniques can be applied to medical imaging, this appears to be a general machine learning/computer vision project without specific biomedical applications or focus on neurological conditions.	This repository contains a detailed review and implementation of Google Brain's Matrix Capsules with EM routing architecture from their ICLR 2018 paper. The code focuses on a computer vision neural network that aims to be more robust to changes in relative orientation of subfeatures compared to traditional convolutional neural networks.	Not specified in the available repository information.	Not specified in the available repository information.
The Caerphilly Prospective Study	CaPS	Cardiovascular Disease; Dementia; Aging	https://github.com/anthonynamnam/brainstation_capstone	anthonynamnam	anthonynamnam	Jupyter Notebook	NO - This repository is about used car price prediction and has no relation to biomedical research, neuroscience, brain imaging, or healthcare applications. It focuses entirely on automotive market analysis and pricing predictions for the used car industry.	This project develops machine learning models to predict price ranges for used cars in the North American market. The system aims to help both buyers and sellers make informed pricing decisions by analyzing vehicle characteristics like make, model, year, mileage, and location to provide fair market value estimates.	Used car listing data including vehicle specifications (make, model, year, mileage, VIN numbers), pricing information, and geographic location data from Canadian and US automotive markets.	Not specified in the available repository information (the content appears to be primarily README documentation without detailed technical implementation details or dependency lists).
Blood-based microRNA Biomarkers GSE46579	GSE46579	Alzheimer's Disease; Normal Controls	https://github.com/cepdnaclk/e15-4yp-Revealing-miRNA-Biomarkers-for-Alzheimer-s-Disease-using-NGS	cepdnaclk	hasiniThilakarathn4; Vidwa; Imalshadinu	Jupyter Notebook	YES - This repository is clearly biomedically relevant as it focuses on revealing miRNA biomarkers for Alzheimer's Disease using Next Generation Sequencing (NGS), which directly relates to neurodegenerative disease research and bioinformatics analysis for neurological conditions.	Based on the repository name and limited available content, this appears to be a research project aimed at identifying microRNA biomarkers associated with Alzheimer's Disease through Next Generation Sequencing data analysis. The repository currently contains minimal content with only a reference to project documentation instructions.	miRNA sequencing data, Next Generation Sequencing (NGS) data	Not specified in the available repository information.
Alzheimer's Disease Neuroimaging Initiative	ADNI	Alzheimer's Disease; Early Mild Cognitive Impairment; Mild Cognitive Impairment; Normal Controls; Preclinical Alzheimer's Disease; PTSD; Traumatic Brain Injury	https://github.com/himanshub1007/Alzhimers-Disease-Prediction-Using-Deep-learning	himanshub1007	himanshub1007	Python	YES - This repository is directly focused on Alzheimer's disease prediction using brain MRI imaging data. It specifically addresses neurodegenerative disease detection through medical imaging analysis and uses clinical neuroimaging data from the Alzheimer's Disease Neuroimaging Initiative (ADNI) study.	This project implements deep learning approaches for predicting Alzheimer's disease from brain MRI scans, comparing different transfer learning methods including pretrained 2D AlexNet and 3D convolutional neural networks with autoencoders. The research explores efficient ways to train image classifiers on limited medical data, achieving 86% accuracy with the pretrained 2D AlexNet approach compared to 77% with the 3D CNN autoencoder method.	- Brain MRI scans (structural neuroimaging) - 3D medical images (121x145x121 dimensions) - Whole brain imaging data (grey matter and white matter) - Grey matter-only imaging data - Clinical diagnostic labels (AD cases vs normal controls)	- Convolutional Neural Networks (CNN) - AlexNet architecture - 3D Autoencoders - Statistical Parametric Mapping (SPM) software version 12 - Transfer learning frameworks - ImageNet pretrained models - Deep learning frameworks (specific framework not mentioned but implied)
